loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
2.8421,3.2753186225891113,9.8e-05,1.0,2,,,,,,,,,,
,,,1.0,2,2.635681390762329,0.1774193548387097,0.1668,371.614,5.994,,,,,
2.5479,3.030501365661621,9.6e-05,2.0,4,,,,,,,,,,
,,,2.0,4,2.420506238937378,0.25806451612903225,0.1656,374.345,6.038,,,,,
2.182,2.655637264251709,9.4e-05,3.0,6,,,,,,,,,,
,,,3.0,6,2.19962739944458,0.3387096774193548,0.1655,374.597,6.042,,,,,
1.7252,3.240054130554199,9.200000000000001e-05,4.0,8,,,,,,,,,,
,,,4.0,8,1.966460943222046,0.5,0.1658,374.036,6.033,,,,,
1.3185,3.0577640533447266,9e-05,5.0,10,,,,,,,,,,
,,,5.0,10,1.6970199346542358,0.5645161290322581,0.1649,375.918,6.063,,,,,
0.9816,2.592186212539673,8.800000000000001e-05,6.0,12,,,,,,,,,,
,,,6.0,12,1.4896230697631836,0.5967741935483871,0.1661,373.333,6.022,,,,,
0.7149,3.05859375,8.6e-05,7.0,14,,,,,,,,,,
,,,7.0,14,1.328994631767273,0.6290322580645161,0.1653,375.103,6.05,,,,,
0.5335,2.6895577907562256,8.4e-05,8.0,16,,,,,,,,,,
,,,8.0,16,1.1954193115234375,0.6290322580645161,0.166,373.434,6.023,,,,,
0.3985,1.8448342084884644,8.2e-05,9.0,18,,,,,,,,,,
,,,9.0,18,1.1210805177688599,0.6129032258064516,0.1642,377.613,6.091,,,,,
0.3238,2.257338047027588,8e-05,10.0,20,,,,,,,,,,
,,,10.0,20,1.0556479692459106,0.6774193548387096,0.165,375.765,6.061,,,,,
0.2723,1.8565057516098022,7.800000000000001e-05,11.0,22,,,,,,,,,,
,,,11.0,22,1.1220505237579346,0.6774193548387096,0.1649,375.911,6.063,,,,,
0.2206,1.516480803489685,7.6e-05,12.0,24,,,,,,,,,,
,,,12.0,24,1.0060343742370605,0.6774193548387096,0.166,373.529,6.025,,,,,
0.2055,1.5740394592285156,7.4e-05,13.0,26,,,,,,,,,,
,,,13.0,26,1.0123358964920044,0.6612903225806451,0.1646,376.609,6.074,,,,,
0.201,2.11887788772583,7.2e-05,14.0,28,,,,,,,,,,
,,,14.0,28,1.0487010478973389,0.7096774193548387,0.1659,373.718,6.028,,,,,
0.1883,2.087979555130005,7e-05,15.0,30,,,,,,,,,,
,,,15.0,30,0.966963529586792,0.7096774193548387,0.166,373.527,6.025,,,,,
0.1611,1.711974859237671,6.800000000000001e-05,16.0,32,,,,,,,,,,
,,,16.0,32,0.8987197279930115,0.7258064516129032,0.1668,371.662,5.995,,,,,
0.1646,1.8353558778762817,6.6e-05,17.0,34,,,,,,,,,,
,,,17.0,34,0.8884378671646118,0.7096774193548387,0.1649,376.034,6.065,,,,,
0.1607,1.2111095190048218,6.400000000000001e-05,18.0,36,,,,,,,,,,
,,,18.0,36,0.9233763217926025,0.7258064516129032,0.1668,371.603,5.994,,,,,
0.1592,1.5162711143493652,6.2e-05,19.0,38,,,,,,,,,,
,,,19.0,38,0.937656044960022,0.7258064516129032,0.1652,375.276,6.053,,,,,
0.1446,1.3332668542861938,6e-05,20.0,40,,,,,,,,,,
,,,20.0,40,0.8822245597839355,0.7096774193548387,0.1655,374.714,6.044,,,,,
0.1379,1.0881088972091675,5.8e-05,21.0,42,,,,,,,,,,
,,,21.0,42,0.8284170627593994,0.7258064516129032,0.165,375.783,6.061,,,,,
0.1448,1.253934621810913,5.6000000000000006e-05,22.0,44,,,,,,,,,,
,,,22.0,44,0.8329511284828186,0.7258064516129032,0.1652,375.312,6.053,,,,,
0.1512,1.4751183986663818,5.4000000000000005e-05,23.0,46,,,,,,,,,,
,,,23.0,46,0.8554115295410156,0.7258064516129032,0.1654,374.771,6.045,,,,,
0.1325,0.8335420489311218,5.2000000000000004e-05,24.0,48,,,,,,,,,,
,,,24.0,48,0.8910661935806274,0.7258064516129032,0.1649,375.962,6.064,,,,,
0.1261,0.8546798229217529,5e-05,25.0,50,,,,,,,,,,
,,,25.0,50,0.9023008942604065,0.7258064516129032,0.1665,372.335,6.005,,,,,
0.1354,1.0551503896713257,4.8e-05,26.0,52,,,,,,,,,,
,,,26.0,52,0.8791525363922119,0.7096774193548387,0.1673,370.515,5.976,,,,,
0.1327,1.0990914106369019,4.600000000000001e-05,27.0,54,,,,,,,,,,
,,,27.0,54,0.8535987138748169,0.6935483870967742,0.1658,373.993,6.032,,,,,
0.1258,0.9908424615859985,4.4000000000000006e-05,28.0,56,,,,,,,,,,
,,,28.0,56,0.8575637936592102,0.7096774193548387,0.1659,373.723,6.028,,,,,
0.1321,1.1420433521270752,4.2e-05,29.0,58,,,,,,,,,,
,,,29.0,58,0.8785660266876221,0.6935483870967742,0.167,371.152,5.986,,,,,
0.1308,1.388480305671692,4e-05,30.0,60,,,,,,,,,,
,,,30.0,60,0.9019233584403992,0.7258064516129032,0.1655,374.695,6.043,,,,,
0.1278,0.957054078578949,3.8e-05,31.0,62,,,,,,,,,,
,,,31.0,62,0.8914247155189514,0.7096774193548387,0.1651,375.452,6.056,,,,,
0.1184,0.8570117950439453,3.6e-05,32.0,64,,,,,,,,,,
,,,32.0,64,0.8818014860153198,0.7258064516129032,0.1658,373.972,6.032,,,,,
0.1196,0.7523037791252136,3.4000000000000007e-05,33.0,66,,,,,,,,,,
,,,33.0,66,0.8620262145996094,0.7419354838709677,0.1647,376.361,6.07,,,,,
0.1178,0.6928785443305969,3.2000000000000005e-05,34.0,68,,,,,,,,,,
,,,34.0,68,0.8535305857658386,0.6935483870967742,0.1659,373.72,6.028,,,,,
0.1211,0.8421750664710999,3e-05,35.0,70,,,,,,,,,,
,,,35.0,70,0.8458774089813232,0.6935483870967742,0.1657,374.261,6.036,,,,,
0.1183,1.1314125061035156,2.8000000000000003e-05,36.0,72,,,,,,,,,,
,,,36.0,72,0.854706346988678,0.6935483870967742,0.1655,374.612,6.042,,,,,
0.1172,0.8582439422607422,2.6000000000000002e-05,37.0,74,,,,,,,,,,
,,,37.0,74,0.8600782752037048,0.6935483870967742,0.1658,373.839,6.03,,,,,
0.1161,0.8273640275001526,2.4e-05,38.0,76,,,,,,,,,,
,,,38.0,76,0.8705558180809021,0.7096774193548387,0.1663,372.93,6.015,,,,,
0.1159,0.8306947946548462,2.2000000000000003e-05,39.0,78,,,,,,,,,,
,,,39.0,78,0.8797653317451477,0.7258064516129032,0.1645,376.927,6.079,,,,,
0.1134,0.8280270099639893,2e-05,40.0,80,,,,,,,,,,
,,,40.0,80,0.8853747248649597,0.7258064516129032,0.1657,374.094,6.034,,,,,
0.1141,0.8580064177513123,1.8e-05,41.0,82,,,,,,,,,,
,,,41.0,82,0.8888893723487854,0.7258064516129032,0.1655,374.535,6.041,,,,,
0.1169,0.9262502193450928,1.6000000000000003e-05,42.0,84,,,,,,,,,,
,,,42.0,84,0.8850160837173462,0.7258064516129032,0.1667,372.035,6.001,,,,,
0.1178,0.9982659816741943,1.4000000000000001e-05,43.0,86,,,,,,,,,,
,,,43.0,86,0.8793564438819885,0.7258064516129032,0.1657,374.109,6.034,,,,,
0.1138,0.9642707109451294,1.2e-05,44.0,88,,,,,,,,,,
,,,44.0,88,0.8703946471214294,0.7258064516129032,0.1652,375.206,6.052,,,,,
0.1089,0.653842568397522,1e-05,45.0,90,,,,,,,,,,
,,,45.0,90,0.8672874569892883,0.7258064516129032,0.1656,374.438,6.039,,,,,
0.1152,0.7449078559875488,8.000000000000001e-06,46.0,92,,,,,,,,,,
,,,46.0,92,0.8677368760108948,0.7258064516129032,0.1659,373.724,6.028,,,,,
0.1155,0.924290657043457,6e-06,47.0,94,,,,,,,,,,
,,,47.0,94,0.8692991733551025,0.7258064516129032,0.1662,373.136,6.018,,,,,
0.1057,0.6337156891822815,4.000000000000001e-06,48.0,96,,,,,,,,,,
,,,48.0,96,0.8708072304725647,0.7258064516129032,0.1659,373.801,6.029,,,,,
0.1101,0.8159805536270142,2.0000000000000003e-06,49.0,98,,,,,,,,,,
,,,49.0,98,0.8719319701194763,0.7258064516129032,0.1665,372.276,6.004,,,,,
0.1067,0.7054446935653687,0.0,50.0,100,,,,,,,,,,
,,,50.0,100,0.8716871738433838,0.7258064516129032,0.1673,370.659,5.978,,,,,
,,,50.0,100,,,,,,85.3144,145.931,1.172,3276232634419200.0,0.38210891246795653
