loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
2.8746,2.366309642791748,9.857142857142858e-05,1.0,4,,,,,,,,,,
,,,1.0,4,2.690178155899048,0.1746031746031746,0.993,63.445,2.014,,,,,
2.6694,2.855226755142212,9.714285714285715e-05,2.0,8,,,,,,,,,,
,,,2.0,8,2.6173994541168213,0.1746031746031746,0.9962,63.242,2.008,,,,,
2.5917,3.4531936645507812,9.571428571428573e-05,3.0,12,,,,,,,,,,
,,,3.0,12,2.4940683841705322,0.19047619047619047,0.9883,63.745,2.024,,,,,
2.4776,3.2293124198913574,9.428571428571429e-05,4.0,16,,,,,,,,,,
,,,4.0,16,2.356555223464966,0.3333333333333333,0.9934,63.416,2.013,,,,,
2.3564,3.3593006134033203,9.285714285714286e-05,5.0,20,,,,,,,,,,
,,,5.0,20,2.2165369987487793,0.42857142857142855,0.9944,63.352,2.011,,,,,
2.1871,3.6733202934265137,9.142857142857143e-05,6.0,24,,,,,,,,,,
,,,6.0,24,2.079909563064575,0.4444444444444444,1.003,62.812,1.994,,,,,
2.1076,3.5449721813201904,9e-05,7.0,28,,,,,,,,,,
,,,7.0,28,1.9158101081848145,0.4444444444444444,0.9943,63.363,2.012,,,,,
1.9453,3.363999366760254,8.857142857142857e-05,8.0,32,,,,,,,,,,
,,,8.0,32,1.7998254299163818,0.5079365079365079,0.9941,63.373,2.012,,,,,
1.7958,4.060979843139648,8.714285714285715e-05,9.0,36,,,,,,,,,,
,,,9.0,36,1.6755646467208862,0.5873015873015873,0.9986,63.09,2.003,,,,,
1.6372,3.586042642593384,8.571428571428571e-05,10.0,40,,,,,,,,,,
,,,10.0,40,1.5740678310394287,0.6190476190476191,1.2421,50.719,1.61,,,,,
1.4956,3.764554023742676,8.428571428571429e-05,11.0,44,,,,,,,,,,
,,,11.0,44,1.5485807657241821,0.6349206349206349,1.2587,50.052,1.589,,,,,
1.3703,3.878060817718506,8.285714285714287e-05,12.0,48,,,,,,,,,,
,,,12.0,48,1.4724297523498535,0.6666666666666666,1.1849,53.168,1.688,,,,,
1.2576,3.4161064624786377,8.142857142857143e-05,13.0,52,,,,,,,,,,
,,,13.0,52,1.4192596673965454,0.6666666666666666,1.2544,50.225,1.594,,,,,
1.1685,3.2607316970825195,8e-05,14.0,56,,,,,,,,,,
,,,14.0,56,1.42074453830719,0.6984126984126984,1.2466,50.539,1.604,,,,,
1.0652,3.275911569595337,7.857142857142858e-05,15.0,60,,,,,,,,,,
,,,15.0,60,1.396119236946106,0.6825396825396826,1.1671,53.979,1.714,,,,,
0.9801,2.865726947784424,7.714285714285715e-05,16.0,64,,,,,,,,,,
,,,16.0,64,1.3334574699401855,0.6984126984126984,1.2416,50.742,1.611,,,,,
0.9227,3.1404759883880615,7.571428571428571e-05,17.0,68,,,,,,,,,,
,,,17.0,68,1.330314040184021,0.6984126984126984,1.2455,50.58,1.606,,,,,
0.846,3.5386791229248047,7.428571428571429e-05,18.0,72,,,,,,,,,,
,,,18.0,72,1.3196274042129517,0.7301587301587301,1.1784,53.461,1.697,,,,,
0.7937,2.8614397048950195,7.285714285714286e-05,19.0,76,,,,,,,,,,
,,,19.0,76,1.292557954788208,0.7142857142857143,1.1802,53.382,1.695,,,,,
0.7447,2.6107099056243896,7.142857142857143e-05,20.0,80,,,,,,,,,,
,,,20.0,80,1.2854465246200562,0.7142857142857143,1.2553,50.187,1.593,,,,,
0.6884,2.6739418506622314,7e-05,21.0,84,,,,,,,,,,
,,,21.0,84,1.2638732194900513,0.7301587301587301,1.2536,50.254,1.595,,,,,
0.6758,2.5725972652435303,6.857142857142858e-05,22.0,88,,,,,,,,,,
,,,22.0,88,1.2783716917037964,0.7301587301587301,1.3508,46.64,1.481,,,,,
0.5858,3.008354425430298,6.714285714285714e-05,23.0,92,,,,,,,,,,
,,,23.0,92,1.2748647928237915,0.7301587301587301,1.1797,53.401,1.695,,,,,
0.5477,2.7824606895446777,6.571428571428571e-05,24.0,96,,,,,,,,,,
,,,24.0,96,1.2628852128982544,0.746031746031746,1.2426,50.701,1.61,,,,,
0.5403,2.609093427658081,6.428571428571429e-05,25.0,100,,,,,,,,,,
,,,25.0,100,1.2563414573669434,0.746031746031746,1.247,50.521,1.604,,,,,
0.5009,2.5543792247772217,6.285714285714286e-05,26.0,104,,,,,,,,,,
,,,26.0,104,1.249314785003662,0.746031746031746,1.1634,54.15,1.719,,,,,
0.4493,2.464175224304199,6.142857142857143e-05,27.0,108,,,,,,,,,,
,,,27.0,108,1.2650259733200073,0.7301587301587301,1.2058,52.248,1.659,,,,,
0.4292,2.340390205383301,6e-05,28.0,112,,,,,,,,,,
,,,28.0,112,1.2828741073608398,0.746031746031746,1.2529,50.285,1.596,,,,,
0.4037,2.169142961502075,5.8571428571428575e-05,29.0,116,,,,,,,,,,
,,,29.0,116,1.2553894519805908,0.746031746031746,1.2736,49.467,1.57,,,,,
0.3917,2.821000814437866,5.714285714285714e-05,30.0,120,,,,,,,,,,
,,,30.0,120,1.286137580871582,0.7142857142857143,1.2765,49.354,1.567,,,,,
0.3732,2.1810896396636963,5.571428571428572e-05,31.0,124,,,,,,,,,,
,,,31.0,124,1.2991178035736084,0.7301587301587301,1.2499,50.403,1.6,,,,,
0.3474,2.1777749061584473,5.428571428571428e-05,32.0,128,,,,,,,,,,
,,,32.0,128,1.2966772317886353,0.746031746031746,1.2374,50.912,1.616,,,,,
0.3252,2.5446929931640625,5.285714285714286e-05,33.0,132,,,,,,,,,,
,,,33.0,132,1.2854132652282715,0.7619047619047619,1.185,53.165,1.688,,,,,
0.3285,1.784623622894287,5.142857142857143e-05,34.0,136,,,,,,,,,,
,,,34.0,136,1.284613847732544,0.7619047619047619,1.2443,50.629,1.607,,,,,
0.3002,2.0803399085998535,5e-05,35.0,140,,,,,,,,,,
,,,35.0,140,1.3099596500396729,0.746031746031746,1.2561,50.155,1.592,,,,,
0.2933,2.3191514015197754,4.8571428571428576e-05,36.0,144,,,,,,,,,,
,,,36.0,144,1.3366855382919312,0.7142857142857143,1.126,55.951,1.776,,,,,
0.2805,2.0740184783935547,4.714285714285714e-05,37.0,148,,,,,,,,,,
,,,37.0,148,1.3396819829940796,0.7142857142857143,1.1858,53.128,1.687,,,,,
0.2429,1.5254979133605957,4.5714285714285716e-05,38.0,152,,,,,,,,,,
,,,38.0,152,1.3094481229782104,0.7301587301587301,1.2484,50.464,1.602,,,,,
0.265,2.4342117309570312,4.428571428571428e-05,39.0,156,,,,,,,,,,
,,,39.0,156,1.3022013902664185,0.7301587301587301,1.3699,45.988,1.46,,,,,
0.2552,2.26228404045105,4.2857142857142856e-05,40.0,160,,,,,,,,,,
,,,40.0,160,1.3122007846832275,0.746031746031746,1.245,50.603,1.606,,,,,
0.2633,1.5769789218902588,4.1428571428571437e-05,41.0,164,,,,,,,,,,
,,,41.0,164,1.2892255783081055,0.7777777777777778,1.2255,51.406,1.632,,,,,
0.2592,1.9666121006011963,4e-05,42.0,168,,,,,,,,,,
,,,42.0,168,1.3047707080841064,0.7777777777777778,1.1164,56.429,1.791,,,,,
0.2158,1.7936327457427979,3.857142857142858e-05,43.0,172,,,,,,,,,,
,,,43.0,172,1.3359872102737427,0.7619047619047619,1.2444,50.627,1.607,,,,,
0.2497,1.7904754877090454,3.7142857142857143e-05,44.0,176,,,,,,,,,,
,,,44.0,176,1.3614071607589722,0.7301587301587301,1.2378,50.896,1.616,,,,,
0.2293,1.9298620223999023,3.571428571428572e-05,45.0,180,,,,,,,,,,
,,,45.0,180,1.3599635362625122,0.7301587301587301,1.0032,62.797,1.994,,,,,
0.2228,2.558293581008911,3.428571428571429e-05,46.0,184,,,,,,,,,,
,,,46.0,184,1.3402317762374878,0.746031746031746,0.999,63.065,2.002,,,,,
0.2056,2.2448456287384033,3.285714285714286e-05,47.0,188,,,,,,,,,,
,,,47.0,188,1.3301043510437012,0.746031746031746,0.9917,63.529,2.017,,,,,
0.2028,1.5460989475250244,3.142857142857143e-05,48.0,192,,,,,,,,,,
,,,48.0,192,1.326469898223877,0.746031746031746,0.997,63.187,2.006,,,,,
0.1992,1.767403483390808,3e-05,49.0,196,,,,,,,,,,
,,,49.0,196,1.3375390768051147,0.746031746031746,0.9976,63.151,2.005,,,,,
0.1916,1.7957110404968262,2.857142857142857e-05,50.0,200,,,,,,,,,,
,,,50.0,200,1.3536293506622314,0.746031746031746,1.0008,62.949,1.998,,,,,
0.2127,2.6009292602539062,2.714285714285714e-05,51.0,204,,,,,,,,,,
,,,51.0,204,1.3679908514022827,0.7301587301587301,0.9941,63.377,2.012,,,,,
0.2062,1.8087475299835205,2.5714285714285714e-05,52.0,208,,,,,,,,,,
,,,52.0,208,1.3708440065383911,0.746031746031746,0.9946,63.339,2.011,,,,,
0.178,1.7832591533660889,2.4285714285714288e-05,53.0,212,,,,,,,,,,
,,,53.0,212,1.3817769289016724,0.746031746031746,0.9943,63.364,2.012,,,,,
0.1828,1.5929003953933716,2.2857142857142858e-05,54.0,216,,,,,,,,,,
,,,54.0,216,1.3901771306991577,0.7301587301587301,1.1392,55.301,1.756,,,,,
0.1815,2.658724069595337,2.1428571428571428e-05,55.0,220,,,,,,,,,,
,,,55.0,220,1.4003480672836304,0.7301587301587301,1.2465,50.543,1.605,,,,,
0.1861,1.5955747365951538,2e-05,56.0,224,,,,,,,,,,
,,,56.0,224,1.3992358446121216,0.7301587301587301,1.2559,50.163,1.592,,,,,
0.1788,2.651688575744629,1.8571428571428572e-05,57.0,228,,,,,,,,,,
,,,57.0,228,1.3974097967147827,0.746031746031746,1.2607,49.973,1.586,,,,,
0.1706,1.6434900760650635,1.7142857142857145e-05,58.0,232,,,,,,,,,,
,,,58.0,232,1.3913205862045288,0.746031746031746,1.1558,54.509,1.73,,,,,
0.1861,1.6138205528259277,1.5714285714285715e-05,59.0,236,,,,,,,,,,
,,,59.0,236,1.3872071504592896,0.746031746031746,1.2427,50.697,1.609,,,,,
0.1822,1.964940071105957,1.4285714285714285e-05,60.0,240,,,,,,,,,,
,,,60.0,240,1.3845019340515137,0.7301587301587301,1.2458,50.569,1.605,,,,,
0.2037,1.8647617101669312,1.2857142857142857e-05,61.0,244,,,,,,,,,,
