loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
2.3411,16.362401962280273,9.857142857142858e-05,1.0,21,,,,,
1.0629,10.905350685119629,9.714285714285715e-05,2.0,42,,,,,
0.7451,6.01500940322876,9.571428571428573e-05,3.0,63,,,,,
0.4755,7.634678363800049,9.428571428571429e-05,4.0,84,,,,,
0.3631,0.1403728723526001,9.285714285714286e-05,5.0,105,,,,,
0.2964,3.975191354751587,9.142857142857143e-05,6.0,126,,,,,
0.2358,5.35208797454834,9e-05,7.0,147,,,,,
0.1829,3.888453960418701,8.857142857142857e-05,8.0,168,,,,,
0.217,2.7191615104675293,8.714285714285715e-05,9.0,189,,,,,
0.1903,0.05203670263290405,8.571428571428571e-05,10.0,210,,,,,
0.1846,5.5435309410095215,8.428571428571429e-05,11.0,231,,,,,
0.1693,3.814640998840332,8.285714285714287e-05,12.0,252,,,,,
0.1788,4.831276893615723,8.142857142857143e-05,13.0,273,,,,,
0.1642,4.811863422393799,8e-05,14.0,294,,,,,
0.1537,2.876814126968384,7.857142857142858e-05,15.0,315,,,,,
0.1441,2.9659838676452637,7.714285714285715e-05,16.0,336,,,,,
0.1423,3.805915117263794,7.571428571428571e-05,17.0,357,,,,,
0.1528,2.9144694805145264,7.428571428571429e-05,18.0,378,,,,,
0.1319,0.003306685946881771,7.285714285714286e-05,19.0,399,,,,,
0.1562,4.6995673179626465,7.142857142857143e-05,20.0,420,,,,,
0.1357,3.6131911277770996,7e-05,21.0,441,,,,,
0.1521,6.366653919219971,6.857142857142858e-05,22.0,462,,,,,
0.1399,3.0371017456054688,6.714285714285714e-05,23.0,483,,,,,
0.1388,2.9103310108184814,6.571428571428571e-05,24.0,504,,,,,
0.1331,2.5529582500457764,6.428571428571429e-05,25.0,525,,,,,
0.1303,3.224111318588257,6.285714285714286e-05,26.0,546,,,,,
0.1322,2.4413342475891113,6.142857142857143e-05,27.0,567,,,,,
0.1368,2.434343099594116,6e-05,28.0,588,,,,,
0.1375,4.80715799331665,5.8571428571428575e-05,29.0,609,,,,,
0.1418,3.6686835289001465,5.714285714285714e-05,30.0,630,,,,,
0.1347,3.4459052085876465,5.571428571428572e-05,31.0,651,,,,,
0.1258,3.654087543487549,5.428571428571428e-05,32.0,672,,,,,
0.1334,5.623626232147217,5.285714285714286e-05,33.0,693,,,,,
0.133,2.1860744953155518,5.142857142857143e-05,34.0,714,,,,,
0.1269,3.3168892860412598,5e-05,35.0,735,,,,,
0.1322,0.0014460822567343712,4.8571428571428576e-05,36.0,756,,,,,
0.1279,6.1128692626953125,4.714285714285714e-05,37.0,777,,,,,
0.1274,1.7717119455337524,4.5714285714285716e-05,38.0,798,,,,,
0.121,3.959296226501465,4.428571428571428e-05,39.0,819,,,,,
0.1266,1.932999849319458,4.2857142857142856e-05,40.0,840,,,,,
0.12,4.572695255279541,4.1428571428571437e-05,41.0,861,,,,,
0.1225,0.0012705593835562468,4e-05,42.0,882,,,,,
0.1217,1.9495971202850342,3.857142857142858e-05,43.0,903,,,,,
0.119,3.037074089050293,3.7142857142857143e-05,44.0,924,,,,,
0.121,2.420348644256592,3.571428571428572e-05,45.0,945,,,,,
0.119,2.0098202228546143,3.428571428571429e-05,46.0,966,,,,,
0.1171,2.3216466903686523,3.285714285714286e-05,47.0,987,,,,,
0.1216,4.0354180335998535,3.142857142857143e-05,48.0,1008,,,,,
0.1215,1.9267590045928955,3e-05,49.0,1029,,,,,
0.116,0.001527187298052013,2.857142857142857e-05,50.0,1050,,,,,
0.1142,2.313375949859619,2.714285714285714e-05,51.0,1071,,,,,
0.1147,2.7016499042510986,2.5714285714285714e-05,52.0,1092,,,,,
0.1185,3.8260350227355957,2.4285714285714288e-05,53.0,1113,,,,,
0.113,2.8873496055603027,2.2857142857142858e-05,54.0,1134,,,,,
0.1146,3.082885980606079,2.1428571428571428e-05,55.0,1155,,,,,
0.1134,1.9359416961669922,2e-05,56.0,1176,,,,,
0.113,2.870809555053711,1.8571428571428572e-05,57.0,1197,,,,,
0.1114,2.4849395751953125,1.7142857142857145e-05,58.0,1218,,,,,
0.1098,2.3237504959106445,1.5714285714285715e-05,59.0,1239,,,,,
0.1112,4.322877407073975,1.4285714285714285e-05,60.0,1260,,,,,
0.1103,3.761950731277466,1.2857142857142857e-05,61.0,1281,,,,,
0.1101,3.7597920894622803,1.1428571428571429e-05,62.0,1302,,,,,
0.1065,0.0010063459631055593,1e-05,63.0,1323,,,,,
0.1083,0.0007115521584637463,8.571428571428573e-06,64.0,1344,,,,,
0.1075,3.8888723850250244,7.142857142857143e-06,65.0,1365,,,,,
0.1051,0.0009328389423899353,5.7142857142857145e-06,66.0,1386,,,,,
0.1044,1.6132482290267944,4.285714285714286e-06,67.0,1407,,,,,
0.1042,3.106950044631958,2.8571428571428573e-06,68.0,1428,,,,,
0.1036,3.265089273452759,1.4285714285714286e-06,69.0,1449,,,,,
0.1041,4.3645782470703125,0.0,70.0,1470,,,,,
,,,70.0,1470,11935.0487,1.959,0.123,1.1569138589761536e+17,0.1964566910347971
