loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.3506,2.4237163066864014,9.857142857142858e-05,1.0,3,,,,,
3.1337,3.708986759185791,9.714285714285715e-05,2.0,6,,,,,
3.0404,4.416888236999512,9.571428571428573e-05,3.0,9,,,,,
2.8645,3.9697890281677246,9.428571428571429e-05,4.0,12,,,,,
2.7219,5.194304466247559,9.285714285714286e-05,5.0,15,,,,,
2.5892,4.748895645141602,9.142857142857143e-05,6.0,18,,,,,
2.4924,4.945672035217285,9e-05,7.0,21,,,,,
2.4314,4.1911468505859375,8.857142857142857e-05,8.0,24,,,,,
2.2469,4.329414367675781,8.714285714285715e-05,9.0,27,,,,,
2.1088,4.483868598937988,8.571428571428571e-05,10.0,30,,,,,
2.0808,3.871934652328491,8.428571428571429e-05,11.0,33,,,,,
1.907,5.802096843719482,8.285714285714287e-05,12.0,36,,,,,
1.8322,3.760735034942627,8.142857142857143e-05,13.0,39,,,,,
1.7257,4.0143141746521,8e-05,14.0,42,,,,,
1.6296,4.664680004119873,7.857142857142858e-05,15.0,45,,,,,
1.5704,3.609217882156372,7.714285714285715e-05,16.0,48,,,,,
1.5249,3.5138678550720215,7.571428571428571e-05,17.0,51,,,,,
1.3888,3.3654897212982178,7.428571428571429e-05,18.0,54,,,,,
1.3448,3.691544532775879,7.285714285714286e-05,19.0,57,,,,,
1.2981,3.3454477787017822,7.142857142857143e-05,20.0,60,,,,,
1.2154,3.8994216918945312,7e-05,21.0,63,,,,,
1.2387,4.527130126953125,6.857142857142858e-05,22.0,66,,,,,
1.132,4.891021728515625,6.714285714285714e-05,23.0,69,,,,,
1.1109,4.836274147033691,6.571428571428571e-05,24.0,72,,,,,
1.1017,4.646050930023193,6.428571428571429e-05,25.0,75,,,,,
1.0571,3.796159029006958,6.285714285714286e-05,26.0,78,,,,,
1.0125,3.625455141067505,6.142857142857143e-05,27.0,81,,,,,
1.038,6.361697196960449,6e-05,28.0,84,,,,,
0.9642,5.031325340270996,5.8571428571428575e-05,29.0,87,,,,,
0.8689,3.8182015419006348,5.714285714285714e-05,30.0,90,,,,,
0.8769,3.344480514526367,5.571428571428572e-05,31.0,93,,,,,
0.8373,3.316397190093994,5.428571428571428e-05,32.0,96,,,,,
0.8349,4.603174686431885,5.285714285714286e-05,33.0,99,,,,,
0.7517,3.20166015625,5.142857142857143e-05,34.0,102,,,,,
0.7343,3.3395681381225586,5e-05,35.0,105,,,,,
0.8074,4.329418659210205,4.8571428571428576e-05,36.0,108,,,,,
0.7486,2.986177444458008,4.714285714285714e-05,37.0,111,,,,,
0.6806,2.510072708129883,4.5714285714285716e-05,38.0,114,,,,,
0.7056,3.0816073417663574,4.428571428571428e-05,39.0,117,,,,,
0.7045,3.5647988319396973,4.2857142857142856e-05,40.0,120,,,,,
0.7252,4.832534313201904,4.1428571428571437e-05,41.0,123,,,,,
0.6169,2.9594640731811523,4e-05,42.0,126,,,,,
0.6231,3.155198097229004,3.857142857142858e-05,43.0,129,,,,,
0.5802,3.323540210723877,3.7142857142857143e-05,44.0,132,,,,,
0.5442,2.246669054031372,3.571428571428572e-05,45.0,135,,,,,
0.6162,3.60459303855896,3.428571428571429e-05,46.0,138,,,,,
0.559,3.4080779552459717,3.285714285714286e-05,47.0,141,,,,,
0.5953,3.1897430419921875,3.142857142857143e-05,48.0,144,,,,,
0.5364,2.4873902797698975,3e-05,49.0,147,,,,,
0.5181,1.6411738395690918,2.857142857142857e-05,50.0,150,,,,,
0.4959,2.6702959537506104,2.714285714285714e-05,51.0,153,,,,,
0.4744,2.2958126068115234,2.5714285714285714e-05,52.0,156,,,,,
0.5384,3.243370294570923,2.4285714285714288e-05,53.0,159,,,,,
0.4898,2.639477252960205,2.2857142857142858e-05,54.0,162,,,,,
0.5187,2.6122360229492188,2.1428571428571428e-05,55.0,165,,,,,
0.4677,2.151362895965576,2e-05,56.0,168,,,,,
0.4923,2.535861015319824,1.8571428571428572e-05,57.0,171,,,,,
0.5054,2.489407539367676,1.7142857142857145e-05,58.0,174,,,,,
0.4636,3.5779922008514404,1.5714285714285715e-05,59.0,177,,,,,
0.5268,4.008910655975342,1.4285714285714285e-05,60.0,180,,,,,
0.4982,3.9448866844177246,1.2857142857142857e-05,61.0,183,,,,,
0.4822,3.354076385498047,1.1428571428571429e-05,62.0,186,,,,,
0.4735,3.118108034133911,1e-05,63.0,189,,,,,
0.4331,1.9832751750946045,8.571428571428573e-06,64.0,192,,,,,
0.4419,2.8336005210876465,7.142857142857143e-06,65.0,195,,,,,
0.4165,2.071251153945923,5.7142857142857145e-06,66.0,198,,,,,
0.4384,2.6857500076293945,4.285714285714286e-06,67.0,201,,,,,
0.4657,2.526322364807129,2.8571428571428573e-06,68.0,204,,,,,
0.4185,2.3445074558258057,1.4285714285714286e-06,69.0,207,,,,,
0.4418,3.0844459533691406,0.0,70.0,210,,,,,
,,,70.0,210,657.6321,35.552,0.319,1.428156598020096e+16,1.1014360144024804
