loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
2.866,3.3747174739837646,9.8e-05,1.0,2,,,,,,,,,,
,,,1.0,2,2.672995090484619,0.18333333333333332,0.1573,381.411,6.357,,,,,
2.4371,3.052534341812134,9.6e-05,2.0,4,,,,,,,,,,
,,,2.0,4,2.5411081314086914,0.21666666666666667,0.1568,382.731,6.379,,,,,
2.0372,3.114348888397217,9.4e-05,3.0,6,,,,,,,,,,
,,,3.0,6,2.263690948486328,0.35,0.1572,381.599,6.36,,,,,
1.6019,3.0838840007781982,9.200000000000001e-05,4.0,8,,,,,,,,,,
,,,4.0,8,1.9952892065048218,0.4666666666666667,0.1573,381.382,6.356,,,,,
1.2282,3.08233904838562,9e-05,5.0,10,,,,,,,,,,
,,,5.0,10,1.8917592763900757,0.45,0.1577,380.39,6.34,,,,,
0.9273,2.6593916416168213,8.800000000000001e-05,6.0,12,,,,,,,,,,
,,,6.0,12,1.688205361366272,0.48333333333333334,0.1589,377.48,6.291,,,,,
0.7066,2.409623861312866,8.6e-05,7.0,14,,,,,,,,,,
,,,7.0,14,1.6150379180908203,0.5166666666666667,0.1572,381.621,6.36,,,,,
0.5134,1.9637197256088257,8.4e-05,8.0,16,,,,,,,,,,
,,,8.0,16,1.5912623405456543,0.5,0.1569,382.343,6.372,,,,,
0.3941,1.6595172882080078,8.2e-05,9.0,18,,,,,,,,,,
,,,9.0,18,1.4934629201889038,0.5333333333333333,0.158,379.677,6.328,,,,,
0.3222,1.7421807050704956,8e-05,10.0,20,,,,,,,,,,
,,,10.0,20,1.4842495918273926,0.5333333333333333,0.1569,382.298,6.372,,,,,
0.2592,1.3673392534255981,7.800000000000001e-05,11.0,22,,,,,,,,,,
,,,11.0,22,1.4767407178878784,0.5333333333333333,0.1585,378.511,6.309,,,,,
0.2329,1.723634958267212,7.6e-05,12.0,24,,,,,,,,,,
,,,12.0,24,1.482767105102539,0.5333333333333333,0.1571,382.006,6.367,,,,,
0.2154,1.9038571119308472,7.4e-05,13.0,26,,,,,,,,,,
,,,13.0,26,1.6224135160446167,0.5166666666666667,0.1574,381.264,6.354,,,,,
0.1984,1.3820821046829224,7.2e-05,14.0,28,,,,,,,,,,
,,,14.0,28,1.6509815454483032,0.5666666666666667,0.1585,378.66,6.311,,,,,
0.1743,1.1785640716552734,7e-05,15.0,30,,,,,,,,,,
,,,15.0,30,1.5371333360671997,0.5833333333333334,0.1581,379.51,6.325,,,,,
0.1689,1.508406400680542,6.800000000000001e-05,16.0,32,,,,,,,,,,
,,,16.0,32,1.51698899269104,0.5333333333333333,0.1582,379.327,6.322,,,,,
0.1659,1.3765219449996948,6.6e-05,17.0,34,,,,,,,,,,
,,,17.0,34,1.5355366468429565,0.5333333333333333,0.1574,381.142,6.352,,,,,
0.1743,1.8313658237457275,6.400000000000001e-05,18.0,36,,,,,,,,,,
,,,18.0,36,1.491625189781189,0.55,0.1575,380.956,6.349,,,,,
0.163,1.0884737968444824,6.2e-05,19.0,38,,,,,,,,,,
,,,19.0,38,1.4590775966644287,0.5833333333333334,0.1579,379.867,6.331,,,,,
0.1468,1.0605286359786987,6e-05,20.0,40,,,,,,,,,,
,,,20.0,40,1.451958417892456,0.5333333333333333,0.1579,380.07,6.334,,,,,
0.1468,1.1099478006362915,5.8e-05,21.0,42,,,,,,,,,,
,,,21.0,42,1.514983057975769,0.55,0.1582,379.156,6.319,,,,,
0.1407,1.026977300643921,5.6000000000000006e-05,22.0,44,,,,,,,,,,
,,,22.0,44,1.530277967453003,0.55,0.1578,380.249,6.337,,,,,
0.1373,0.9542996287345886,5.4000000000000005e-05,23.0,46,,,,,,,,,,
,,,23.0,46,1.5267246961593628,0.5833333333333334,0.1582,379.383,6.323,,,,,
0.1383,0.9831514954566956,5.2000000000000004e-05,24.0,48,,,,,,,,,,
,,,24.0,48,1.490017294883728,0.5666666666666667,0.1578,380.255,6.338,,,,,
0.1397,0.9651021361351013,5e-05,25.0,50,,,,,,,,,,
,,,25.0,50,1.476235032081604,0.55,0.1579,380.07,6.334,,,,,
0.1431,1.3767229318618774,4.8e-05,26.0,52,,,,,,,,,,
,,,26.0,52,1.4601720571517944,0.55,0.1576,380.756,6.346,,,,,
0.1339,1.176419734954834,4.600000000000001e-05,27.0,54,,,,,,,,,,
,,,27.0,54,1.4645005464553833,0.55,0.1584,378.702,6.312,,,,,
0.1308,0.9856187701225281,4.4000000000000006e-05,28.0,56,,,,,,,,,,
,,,28.0,56,1.5113838911056519,0.5333333333333333,0.1574,381.198,6.353,,,,,
0.1414,0.8470883369445801,4.2e-05,29.0,58,,,,,,,,,,
,,,29.0,58,1.5053355693817139,0.55,0.1589,377.672,6.295,,,,,
0.1292,0.9440698027610779,4e-05,30.0,60,,,,,,,,,,
