loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.3976,2.40657901763916,9.857142857142858e-05,1.0,3,,,,,
3.0672,2.98880672454834,9.714285714285715e-05,2.0,6,,,,,
2.9222,2.34261417388916,9.571428571428573e-05,3.0,9,,,,,
2.7561,3.7412219047546387,9.428571428571429e-05,4.0,12,,,,,
2.4748,4.632570743560791,9.285714285714286e-05,5.0,15,,,,,
2.1608,5.086982250213623,9.142857142857143e-05,6.0,18,,,,,
1.8478,5.380982398986816,9e-05,7.0,21,,,,,
1.6603,7.343860149383545,8.857142857142857e-05,8.0,24,,,,,
1.4167,6.1062188148498535,8.714285714285715e-05,9.0,27,,,,,
1.2515,7.886016845703125,8.571428571428571e-05,10.0,30,,,,,
1.0633,5.683920383453369,8.428571428571429e-05,11.0,33,,,,,
0.9353,5.034894943237305,8.285714285714287e-05,12.0,36,,,,,
0.8125,4.28254508972168,8.142857142857143e-05,13.0,39,,,,,
0.7158,4.212161540985107,8e-05,14.0,42,,,,,
0.6363,4.468050479888916,7.857142857142858e-05,15.0,45,,,,,
0.5734,4.6291279792785645,7.714285714285715e-05,16.0,48,,,,,
0.4902,3.790178060531616,7.571428571428571e-05,17.0,51,,,,,
0.4232,3.0605685710906982,7.428571428571429e-05,18.0,54,,,,,
0.3974,3.794206380844116,7.285714285714286e-05,19.0,57,,,,,
0.3649,4.218308925628662,7.142857142857143e-05,20.0,60,,,,,
0.3589,4.798015117645264,7e-05,21.0,63,,,,,
0.3482,4.888371467590332,6.857142857142858e-05,22.0,66,,,,,
0.2746,2.916788339614868,6.714285714285714e-05,23.0,69,,,,,
0.2939,3.888374090194702,6.571428571428571e-05,24.0,72,,,,,
0.2616,3.5708961486816406,6.428571428571429e-05,25.0,75,,,,,
0.2556,2.6725456714630127,6.285714285714286e-05,26.0,78,,,,,
0.241,2.9069671630859375,6.142857142857143e-05,27.0,81,,,,,
0.2165,2.410748243331909,6e-05,28.0,84,,,,,
0.2196,2.5460753440856934,5.8571428571428575e-05,29.0,87,,,,,
0.2077,2.7371304035186768,5.714285714285714e-05,30.0,90,,,,,
0.2137,3.254119634628296,5.571428571428572e-05,31.0,93,,,,,
0.1862,1.9386169910430908,5.428571428571428e-05,32.0,96,,,,,
0.195,2.535189628601074,5.285714285714286e-05,33.0,99,,,,,
0.1901,2.7854807376861572,5.142857142857143e-05,34.0,102,,,,,
0.1736,2.013890027999878,5e-05,35.0,105,,,,,
0.1787,2.4968760013580322,4.8571428571428576e-05,36.0,108,,,,,
0.1748,1.9176146984100342,4.714285714285714e-05,37.0,111,,,,,
0.167,2.273927927017212,4.5714285714285716e-05,38.0,114,,,,,
0.1704,2.055622100830078,4.428571428571428e-05,39.0,117,,,,,
0.1618,2.911998748779297,4.2857142857142856e-05,40.0,120,,,,,
0.157,2.0969104766845703,4.1428571428571437e-05,41.0,123,,,,,
0.1763,2.8205249309539795,4e-05,42.0,126,,,,,
0.1559,1.8827117681503296,3.857142857142858e-05,43.0,129,,,,,
0.1567,2.187638998031616,3.7142857142857143e-05,44.0,132,,,,,
0.1619,2.141775369644165,3.571428571428572e-05,45.0,135,,,,,
0.1594,2.1574368476867676,3.428571428571429e-05,46.0,138,,,,,
0.1394,1.7567211389541626,3.285714285714286e-05,47.0,141,,,,,
0.1432,1.991872787475586,3.142857142857143e-05,48.0,144,,,,,
0.1461,1.7342342138290405,3e-05,49.0,147,,,,,
0.1414,1.7270779609680176,2.857142857142857e-05,50.0,150,,,,,
0.1343,1.213775396347046,2.714285714285714e-05,51.0,153,,,,,
0.1388,1.6053746938705444,2.5714285714285714e-05,52.0,156,,,,,
0.1477,2.2601847648620605,2.4285714285714288e-05,53.0,159,,,,,
0.1519,2.074881076812744,2.2857142857142858e-05,54.0,162,,,,,
0.1451,2.4047317504882812,2.1428571428571428e-05,55.0,165,,,,,
0.1365,1.832977533340454,2e-05,56.0,168,,,,,
0.1523,2.142383098602295,1.8571428571428572e-05,57.0,171,,,,,
0.1376,1.5196142196655273,1.7142857142857145e-05,58.0,174,,,,,
0.1404,1.9894936084747314,1.5714285714285715e-05,59.0,177,,,,,
0.1341,1.7760127782821655,1.4285714285714285e-05,60.0,180,,,,,
0.143,2.2598977088928223,1.2857142857142857e-05,61.0,183,,,,,
0.1375,1.624414324760437,1.1428571428571429e-05,62.0,186,,,,,
0.129,1.39350163936615,1e-05,63.0,189,,,,,
0.1291,1.5437090396881104,8.571428571428573e-06,64.0,192,,,,,
0.1273,1.0281119346618652,7.142857142857143e-06,65.0,195,,,,,
0.1243,1.3538422584533691,5.7142857142857145e-06,66.0,198,,,,,
0.1316,1.7828950881958008,4.285714285714286e-06,67.0,201,,,,,
0.1251,1.3135993480682373,2.8571428571428573e-06,68.0,204,,,,,
0.1285,1.963846206665039,1.4285714285714286e-06,69.0,207,,,,,
0.136,2.3333261013031006,0.0,70.0,210,,,,,
,,,70.0,210,194.8457,119.992,1.078,6153138207068160.0,0.5446220370985213
