loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
2.9071,2.7758336067199707,9.8e-05,1.0,4,,,,,,,,,,
,,,1.0,4,2.797056198120117,0.1774193548387097,0.2901,213.716,3.447,,,,,
2.7318,5.10210657119751,9.6e-05,2.0,8,,,,,,,,,,
,,,2.0,8,2.66904354095459,0.1774193548387097,0.2917,212.514,3.428,,,,,
2.6751,2.4872007369995117,9.4e-05,3.0,12,,,,,,,,,,
,,,3.0,12,2.588196039199829,0.1774193548387097,0.293,211.636,3.413,,,,,
2.5348,9.769895553588867,9.200000000000001e-05,4.0,16,,,,,,,,,,
,,,4.0,16,2.487792730331421,0.22580645161290322,0.2917,212.544,3.428,,,,,
2.2807,11.933658599853516,9e-05,5.0,20,,,,,,,,,,
,,,5.0,20,2.322129249572754,0.3225806451612903,0.2916,212.622,3.429,,,,,
2.0289,8.639242172241211,8.800000000000001e-05,6.0,24,,,,,,,,,,
,,,6.0,24,2.0261690616607666,0.3870967741935484,0.2938,211.052,3.404,,,,,
1.7105,5.52520227432251,8.6e-05,7.0,28,,,,,,,,,,
,,,7.0,28,1.831800937652588,0.45161290322580644,0.2922,212.167,3.422,,,,,
1.4053,4.66549015045166,8.4e-05,8.0,32,,,,,,,,,,
,,,8.0,32,1.7054156064987183,0.532258064516129,0.293,211.591,3.413,,,,,
1.2298,14.530957221984863,8.2e-05,9.0,36,,,,,,,,,,
,,,9.0,36,1.6401293277740479,0.5161290322580645,0.2933,211.373,3.409,,,,,
0.974,4.249277114868164,8e-05,10.0,40,,,,,,,,,,
,,,10.0,40,1.540673017501831,0.6129032258064516,0.2935,211.227,3.407,,,,,
0.7533,5.010008335113525,7.800000000000001e-05,11.0,44,,,,,,,,,,
,,,11.0,44,1.529569149017334,0.5483870967741935,0.2942,210.733,3.399,,,,,
0.634,4.308081150054932,7.6e-05,12.0,48,,,,,,,,,,
,,,12.0,48,1.500511646270752,0.6129032258064516,0.2922,212.199,3.423,,,,,
0.5212,4.765057563781738,7.4e-05,13.0,52,,,,,,,,,,
,,,13.0,52,1.5122908353805542,0.5967741935483871,0.2904,213.462,3.443,,,,,
0.4659,5.906443119049072,7.2e-05,14.0,56,,,,,,,,,,
,,,14.0,56,1.5027787685394287,0.6290322580645161,0.2932,211.456,3.411,,,,,
0.3805,5.0890727043151855,7e-05,15.0,60,,,,,,,,,,
,,,15.0,60,1.47056245803833,0.6129032258064516,0.2921,212.241,3.423,,,,,
0.3363,4.2783098220825195,6.800000000000001e-05,16.0,64,,,,,,,,,,
,,,16.0,64,1.4469062089920044,0.6129032258064516,0.2934,211.343,3.409,,,,,
0.2763,3.813049793243408,6.6e-05,17.0,68,,,,,,,,,,
,,,17.0,68,1.4109010696411133,0.6612903225806451,0.2918,212.508,3.428,,,,,
0.2462,1.1497604846954346,6.400000000000001e-05,18.0,72,,,,,,,,,,
,,,18.0,72,1.42963707447052,0.6290322580645161,0.2941,210.838,3.401,,,,,
0.2419,4.942324638366699,6.2e-05,19.0,76,,,,,,,,,,
,,,19.0,76,1.6164960861206055,0.6451612903225806,0.2913,212.834,3.433,,,,,
0.2077,2.3573904037475586,6e-05,20.0,80,,,,,,,,,,
,,,20.0,80,1.5395148992538452,0.6290322580645161,0.2927,211.822,3.416,,,,,
0.2018,1.6248142719268799,5.8e-05,21.0,84,,,,,,,,,,
,,,21.0,84,1.5778199434280396,0.6451612903225806,0.2909,213.099,3.437,,,,,
0.1981,1.9324523210525513,5.6000000000000006e-05,22.0,88,,,,,,,,,,
,,,22.0,88,1.5228033065795898,0.6290322580645161,0.2923,212.08,3.421,,,,,
