loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.3403,5.51126766204834,9.8e-05,1.0,6,,,,,
3.0343,5.58220100402832,9.6e-05,2.0,12,,,,,
2.9573,7.795787811279297,9.4e-05,3.0,18,,,,,
2.6708,8.256058692932129,9.200000000000001e-05,4.0,24,,,,,
2.3529,9.656922340393066,9e-05,5.0,30,,,,,
1.9756,9.824124336242676,8.800000000000001e-05,6.0,36,,,,,
1.721,8.156246185302734,8.6e-05,7.0,42,,,,,
1.4547,6.878434181213379,8.4e-05,8.0,48,,,,,
1.1963,7.127642631530762,8.2e-05,9.0,54,,,,,
0.9841,7.368363857269287,8e-05,10.0,60,,,,,
0.9698,8.734786033630371,7.800000000000001e-05,11.0,66,,,,,
0.7566,6.7515764236450195,7.6e-05,12.0,72,,,,,
0.6874,6.719971179962158,7.4e-05,13.0,78,,,,,
0.5783,7.0105767250061035,7.2e-05,14.0,84,,,,,
0.5245,3.9465646743774414,7e-05,15.0,90,,,,,
0.4664,7.350790500640869,6.800000000000001e-05,16.0,96,,,,,
0.382,3.273437976837158,6.6e-05,17.0,102,,,,,
0.3519,4.621281147003174,6.400000000000001e-05,18.0,108,,,,,
0.313,4.27206563949585,6.2e-05,19.0,114,,,,,
0.3254,11.848267555236816,6e-05,20.0,120,,,,,
0.3163,8.753365516662598,5.8e-05,21.0,126,,,,,
0.3159,10.090648651123047,5.6000000000000006e-05,22.0,132,,,,,
0.2477,3.7280187606811523,5.4000000000000005e-05,23.0,138,,,,,
0.2304,3.86468243598938,5.2000000000000004e-05,24.0,144,,,,,
0.2103,3.820840358734131,5e-05,25.0,150,,,,,
0.2458,5.219712257385254,4.8e-05,26.0,156,,,,,
0.2137,3.505450487136841,4.600000000000001e-05,27.0,162,,,,,
0.205,3.186896800994873,4.4000000000000006e-05,28.0,168,,,,,
0.2181,4.755911350250244,4.2e-05,29.0,174,,,,,
0.1882,2.3215138912200928,4e-05,30.0,180,,,,,
0.1954,3.6994097232818604,3.8e-05,31.0,186,,,,,
0.1747,2.69311261177063,3.6e-05,32.0,192,,,,,
0.1906,3.958815813064575,3.4000000000000007e-05,33.0,198,,,,,
0.1637,3.067789077758789,3.2000000000000005e-05,34.0,204,,,,,
0.1696,2.7373013496398926,3e-05,35.0,210,,,,,
0.1521,0.9850616455078125,2.8000000000000003e-05,36.0,216,,,,,
0.1796,3.6871490478515625,2.6000000000000002e-05,37.0,222,,,,,
0.1501,2.2461752891540527,2.4e-05,38.0,228,,,,,
0.1669,3.3519551753997803,2.2000000000000003e-05,39.0,234,,,,,
0.1414,1.9372036457061768,2e-05,40.0,240,,,,,
0.1611,3.32759952545166,1.8e-05,41.0,246,,,,,
0.1351,0.4946746826171875,1.6000000000000003e-05,42.0,252,,,,,
0.1518,2.1866586208343506,1.4000000000000001e-05,43.0,258,,,,,
0.1365,2.0755274295806885,1.2e-05,44.0,264,,,,,
0.1443,2.5817923545837402,1e-05,45.0,270,,,,,
0.1358,2.3058273792266846,8.000000000000001e-06,46.0,276,,,,,
0.1369,1.9818470478057861,6e-06,47.0,282,,,,,
0.1369,2.8114166259765625,4.000000000000001e-06,48.0,288,,,,,
0.1335,1.6208922863006592,2.0000000000000003e-06,49.0,294,,,,,
0.1216,0.36939844489097595,0.0,50.0,300,,,,,
,,,50.0,300,196.4772,84.997,1.527,4395098719334400.0,0.65022840599219
