loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.4483,2.3079519271850586,9.857142857142858e-05,1.0,3,,,,,
3.2672,2.731400489807129,9.714285714285715e-05,2.0,6,,,,,
3.1257,2.447185516357422,9.571428571428573e-05,3.0,9,,,,,
2.9466,3.545917510986328,9.428571428571429e-05,4.0,12,,,,,
2.805,3.9158856868743896,9.285714285714286e-05,5.0,15,,,,,
2.6124,4.010543346405029,9.142857142857143e-05,6.0,18,,,,,
2.5219,4.269897937774658,9e-05,7.0,21,,,,,
2.4612,4.152191638946533,8.857142857142857e-05,8.0,24,,,,,
2.2787,5.215601921081543,8.714285714285715e-05,9.0,27,,,,,
2.1473,4.356096267700195,8.571428571428571e-05,10.0,30,,,,,
2.0757,4.277146816253662,8.428571428571429e-05,11.0,33,,,,,
1.9174,4.166591644287109,8.285714285714287e-05,12.0,36,,,,,
1.8591,4.070977210998535,8.142857142857143e-05,13.0,39,,,,,
1.7536,4.560752868652344,8e-05,14.0,42,,,,,
1.5906,3.977548837661743,7.857142857142858e-05,15.0,45,,,,,
1.5929,3.9118757247924805,7.714285714285715e-05,16.0,48,,,,,
1.5122,3.8742942810058594,7.571428571428571e-05,17.0,51,,,,,
1.3796,3.2038493156433105,7.428571428571429e-05,18.0,54,,,,,
1.3633,4.226325511932373,7.285714285714286e-05,19.0,57,,,,,
1.2683,3.5090630054473877,7.142857142857143e-05,20.0,60,,,,,
1.1779,3.5345447063446045,7e-05,21.0,63,,,,,
1.201,3.5895872116088867,6.857142857142858e-05,22.0,66,,,,,
1.1093,3.6589181423187256,6.714285714285714e-05,23.0,69,,,,,
1.1315,4.921783924102783,6.571428571428571e-05,24.0,72,,,,,
1.0039,3.828988552093506,6.428571428571429e-05,25.0,75,,,,,
1.003,4.025867462158203,6.285714285714286e-05,26.0,78,,,,,
1.0066,3.7388803958892822,6.142857142857143e-05,27.0,81,,,,,
1.0057,5.044445514678955,6e-05,28.0,84,,,,,
0.8744,4.091341018676758,5.8571428571428575e-05,29.0,87,,,,,
0.8422,3.1907129287719727,5.714285714285714e-05,30.0,90,,,,,
0.8142,3.782505512237549,5.571428571428572e-05,31.0,93,,,,,
0.7992,3.9822816848754883,5.428571428571428e-05,32.0,96,,,,,
0.778,5.28178596496582,5.285714285714286e-05,33.0,99,,,,,
0.6726,2.9448721408843994,5.142857142857143e-05,34.0,102,,,,,
0.7015,3.7170140743255615,5e-05,35.0,105,,,,,
0.7329,4.201673984527588,4.8571428571428576e-05,36.0,108,,,,,
0.6973,3.358452320098877,4.714285714285714e-05,37.0,111,,,,,
0.5968,2.709984064102173,4.5714285714285716e-05,38.0,114,,,,,
0.6209,3.688450813293457,4.428571428571428e-05,39.0,117,,,,,
0.6277,3.8779358863830566,4.2857142857142856e-05,40.0,120,,,,,
0.6295,3.6763787269592285,4.1428571428571437e-05,41.0,123,,,,,
0.5493,2.4498419761657715,4e-05,42.0,126,,,,,
0.5572,4.010326862335205,3.857142857142858e-05,43.0,129,,,,,
0.5169,2.58675217628479,3.7142857142857143e-05,44.0,132,,,,,
0.5073,2.582460641860962,3.571428571428572e-05,45.0,135,,,,,
0.5194,3.1292338371276855,3.428571428571429e-05,46.0,138,,,,,
0.5008,2.6933135986328125,3.285714285714286e-05,47.0,141,,,,,
0.5347,4.008362293243408,3.142857142857143e-05,48.0,144,,,,,
0.4739,2.8884215354919434,3e-05,49.0,147,,,,,
0.434,1.8921880722045898,2.857142857142857e-05,50.0,150,,,,,
0.4414,3.815797805786133,2.714285714285714e-05,51.0,153,,,,,
0.4235,2.1663103103637695,2.5714285714285714e-05,52.0,156,,,,,
0.4941,3.0895347595214844,2.4285714285714288e-05,53.0,159,,,,,
0.427,2.2204620838165283,2.2857142857142858e-05,54.0,162,,,,,
0.4696,3.4320740699768066,2.1428571428571428e-05,55.0,165,,,,,
0.4552,3.6055257320404053,2e-05,56.0,168,,,,,
0.4064,2.6581809520721436,1.8571428571428572e-05,57.0,171,,,,,
0.4234,2.108668565750122,1.7142857142857145e-05,58.0,174,,,,,
0.4203,3.1728081703186035,1.5714285714285715e-05,59.0,177,,,,,
0.4362,3.520456552505493,1.4285714285714285e-05,60.0,180,,,,,
0.4383,3.701399564743042,1.2857142857142857e-05,61.0,183,,,,,
0.4504,2.663219690322876,1.1428571428571429e-05,62.0,186,,,,,
0.4357,2.680258274078369,1e-05,63.0,189,,,,,
0.3905,2.6519205570220947,8.571428571428573e-06,64.0,192,,,,,
0.3745,2.7662606239318848,7.142857142857143e-06,65.0,195,,,,,
0.3798,1.925781011581421,5.7142857142857145e-06,66.0,198,,,,,
0.3699,2.1709630489349365,4.285714285714286e-06,67.0,201,,,,,
0.3953,3.627781629562378,2.8571428571428573e-06,68.0,204,,,,,
0.3745,2.581913471221924,1.4285714285714286e-06,69.0,207,,,,,
0.3846,2.4007954597473145,0.0,70.0,210,,,,,
,,,70.0,210,599.2864,39.013,0.35,1.428156598020096e+16,1.0705329616864523
