loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.4369,7.600144386291504,9.857142857142858e-05,1.0,3,,,,,
3.1609,5.304322719573975,9.714285714285715e-05,2.0,6,,,,,
3.0754,27.592159271240234,9.571428571428573e-05,3.0,9,,,,,
2.9557,4.441750526428223,9.428571428571429e-05,4.0,12,,,,,
2.9871,5.080933570861816,9.285714285714286e-05,5.0,15,,,,,
2.895,3.790165662765503,9.142857142857143e-05,6.0,18,,,,,
2.8475,9.472369194030762,9e-05,7.0,21,,,,,
2.893,10.339446067810059,8.857142857142857e-05,8.0,24,,,,,
2.7634,4.263247013092041,8.714285714285715e-05,9.0,27,,,,,
2.6497,4.604183673858643,8.571428571428571e-05,10.0,30,,,,,
2.581,7.7916693687438965,8.428571428571429e-05,11.0,33,,,,,
2.4633,9.235398292541504,8.285714285714287e-05,12.0,36,,,,,
2.3869,5.8248291015625,8.142857142857143e-05,13.0,39,,,,,
2.2779,5.927977085113525,8e-05,14.0,42,,,,,
2.0785,8.649175643920898,7.857142857142858e-05,15.0,45,,,,,
1.9422,7.271267414093018,7.714285714285715e-05,16.0,48,,,,,
1.7315,8.197806358337402,7.571428571428571e-05,17.0,51,,,,,
1.517,5.580951690673828,7.428571428571429e-05,18.0,54,,,,,
1.3581,8.67485523223877,7.285714285714286e-05,19.0,57,,,,,
1.1932,4.695004463195801,7.142857142857143e-05,20.0,60,,,,,
1.0248,4.6308979988098145,7e-05,21.0,63,,,,,
0.917,4.887728214263916,6.857142857142858e-05,22.0,66,,,,,
0.8226,4.786911964416504,6.714285714285714e-05,23.0,69,,,,,
0.7508,4.201042175292969,6.571428571428571e-05,24.0,72,,,,,
0.615,3.0301513671875,6.428571428571429e-05,25.0,75,,,,,
0.6019,3.1658239364624023,6.285714285714286e-05,26.0,78,,,,,
0.5033,4.225308895111084,6.142857142857143e-05,27.0,81,,,,,
0.445,2.8071298599243164,6e-05,28.0,84,,,,,
0.3974,3.9117517471313477,5.8571428571428575e-05,29.0,87,,,,,
0.3732,3.042757272720337,5.714285714285714e-05,30.0,90,,,,,
0.3476,3.213620662689209,5.571428571428572e-05,31.0,93,,,,,
0.3004,2.2005462646484375,5.428571428571428e-05,32.0,96,,,,,
0.2777,2.9560160636901855,5.285714285714286e-05,33.0,99,,,,,
0.2817,2.510711908340454,5.142857142857143e-05,34.0,102,,,,,
0.2411,2.62976336479187,5e-05,35.0,105,,,,,
0.237,2.240976333618164,4.8571428571428576e-05,36.0,108,,,,,
0.2161,1.7780104875564575,4.714285714285714e-05,37.0,111,,,,,
0.2108,2.276682138442993,4.5714285714285716e-05,38.0,114,,,,,
0.1892,2.0530145168304443,4.428571428571428e-05,39.0,117,,,,,
0.1906,2.0614330768585205,4.2857142857142856e-05,40.0,120,,,,,
0.1939,1.8592272996902466,4.1428571428571437e-05,41.0,123,,,,,
0.1819,1.864196538925171,4e-05,42.0,126,,,,,
0.1874,1.7549724578857422,3.857142857142858e-05,43.0,129,,,,,
0.1664,1.5103201866149902,3.7142857142857143e-05,44.0,132,,,,,
0.1698,1.7837426662445068,3.571428571428572e-05,45.0,135,,,,,
0.1658,1.5378667116165161,3.428571428571429e-05,46.0,138,,,,,
0.1436,1.3830761909484863,3.285714285714286e-05,47.0,141,,,,,
0.1603,1.580133318901062,3.142857142857143e-05,48.0,144,,,,,
0.1488,1.241935133934021,3e-05,49.0,147,,,,,
0.1456,1.2545994520187378,2.857142857142857e-05,50.0,150,,,,,
0.1334,0.9489655494689941,2.714285714285714e-05,51.0,153,,,,,
0.1347,1.0995444059371948,2.5714285714285714e-05,52.0,156,,,,,
0.1469,1.6011910438537598,2.4285714285714288e-05,53.0,159,,,,,
0.1437,1.405184030532837,2.2857142857142858e-05,54.0,162,,,,,
0.1416,1.9528123140335083,2.1428571428571428e-05,55.0,165,,,,,
0.14,1.6733874082565308,2e-05,56.0,168,,,,,
0.1443,1.4298017024993896,1.8571428571428572e-05,57.0,171,,,,,
0.1287,1.1149237155914307,1.7142857142857145e-05,58.0,174,,,,,
0.1344,1.4754853248596191,1.5714285714285715e-05,59.0,177,,,,,
0.1331,1.3267593383789062,1.4285714285714285e-05,60.0,180,,,,,
0.1411,1.9059628248214722,1.2857142857142857e-05,61.0,183,,,,,
0.1404,1.5709127187728882,1.1428571428571429e-05,62.0,186,,,,,
0.1201,1.0930311679840088,1e-05,63.0,189,,,,,
0.123,1.0087676048278809,8.571428571428573e-06,64.0,192,,,,,
0.1304,1.0494365692138672,7.142857142857143e-06,65.0,195,,,,,
0.1165,1.103586196899414,5.7142857142857145e-06,66.0,198,,,,,
0.1268,1.3196901082992554,4.285714285714286e-06,67.0,201,,,,,
0.1231,0.9820201396942139,2.8571428571428573e-06,68.0,204,,,,,
0.121,1.2108490467071533,1.4285714285714286e-06,69.0,207,,,,,
0.125,1.6879009008407593,0.0,70.0,210,,,,,
,,,70.0,210,418.8225,55.823,0.501,2.179069022398464e+16,0.8921321345227106
