loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
5.6442,32.048274993896484,9.857142857142858e-05,0.9090909090909091,5,,,,,
1.4725,11.077336311340332,9.685714285714286e-05,2.0,11,,,,,
0.7676,9.263307571411133,9.542857142857143e-05,2.909090909090909,16,,,,,
0.4632,8.831745147705078,9.371428571428572e-05,4.0,22,,,,,
0.3241,2.8764986991882324,9.228571428571429e-05,4.909090909090909,27,,,,,
0.2568,4.036961078643799,9.057142857142857e-05,6.0,33,,,,,
0.3022,3.928642749786377,8.914285714285715e-05,6.909090909090909,38,,,,,
0.1682,3.263284206390381,8.742857142857144e-05,8.0,44,,,,,
0.2444,3.6442322731018066,8.6e-05,8.909090909090908,49,,,,,
0.1627,2.502112627029419,8.428571428571429e-05,10.0,55,,,,,
0.1916,1.5805400609970093,8.285714285714287e-05,10.909090909090908,60,,,,,
0.163,1.9038010835647583,8.114285714285714e-05,12.0,66,,,,,
0.1703,2.4757120609283447,7.971428571428572e-05,12.909090909090908,71,,,,,
0.1465,3.201427698135376,7.800000000000001e-05,14.0,77,,,,,
0.1595,1.8930108547210693,7.657142857142857e-05,14.909090909090908,82,,,,,
0.1264,1.8352220058441162,7.485714285714285e-05,16.0,88,,,,,
0.1448,1.3962502479553223,7.342857142857144e-05,16.90909090909091,93,,,,,
0.128,1.5944851636886597,7.171428571428572e-05,18.0,99,,,,,
0.1372,1.8691158294677734,7.028571428571428e-05,18.90909090909091,104,,,,,
0.1236,1.652227759361267,6.857142857142858e-05,20.0,110,,,,,
0.1428,2.3137574195861816,6.714285714285714e-05,20.90909090909091,115,,,,,
0.1366,3.95936918258667,6.542857142857142e-05,22.0,121,,,,,
0.1363,1.4512230157852173,6.400000000000001e-05,22.90909090909091,126,,,,,
0.1156,2.23728346824646,6.22857142857143e-05,24.0,132,,,,,
0.142,1.5678036212921143,6.085714285714286e-05,24.90909090909091,137,,,,,
0.118,1.6978520154953003,5.914285714285714e-05,26.0,143,,,,,
0.1375,1.5861217975616455,5.771428571428572e-05,26.90909090909091,148,,,,,
0.1134,1.2717626094818115,5.6000000000000006e-05,28.0,154,,,,,
0.1406,1.147528886795044,5.457142857142857e-05,28.90909090909091,159,,,,,
0.1137,1.4470911026000977,5.285714285714286e-05,30.0,165,,,,,
0.14,1.418944001197815,5.142857142857143e-05,30.90909090909091,170,,,,,
0.1092,1.5732311010360718,4.971428571428572e-05,32.0,176,,,,,
0.142,1.906873106956482,4.828571428571429e-05,32.90909090909091,181,,,,,
0.1115,2.067856788635254,4.6571428571428575e-05,34.0,187,,,,,
0.1325,1.4724923372268677,4.514285714285714e-05,34.90909090909091,192,,,,,
0.1037,1.0884543657302856,4.342857142857143e-05,36.0,198,,,,,
0.1352,1.124843955039978,4.2e-05,36.90909090909091,203,,,,,
0.0996,1.5660592317581177,4.028571428571429e-05,38.0,209,,,,,
0.1254,1.7691750526428223,3.885714285714286e-05,38.90909090909091,214,,,,,
0.1026,1.2449692487716675,3.7142857142857143e-05,40.0,220,,,,,
0.1294,1.3397114276885986,3.571428571428572e-05,40.90909090909091,225,,,,,
0.0997,1.3253920078277588,3.4000000000000007e-05,42.0,231,,,,,
0.125,1.0101161003112793,3.257142857142857e-05,42.90909090909091,236,,,,,
0.102,1.7026441097259521,3.0857142857142856e-05,44.0,242,,,,,
0.1239,1.6263524293899536,2.9428571428571426e-05,44.90909090909091,247,,,,,
0.0992,1.504812240600586,2.7714285714285716e-05,46.0,253,,,,,
0.1182,1.208470344543457,2.6285714285714286e-05,46.90909090909091,258,,,,,
0.1052,2.676474094390869,2.4571428571428572e-05,48.0,264,,,,,
0.1174,1.20877206325531,2.3142857142857145e-05,48.90909090909091,269,,,,,
0.094,0.9759806990623474,2.1428571428571428e-05,50.0,275,,,,,
0.1202,0.8409479260444641,2e-05,50.90909090909091,280,,,,,
0.0949,1.4584741592407227,1.8285714285714288e-05,52.0,286,,,,,
0.1225,1.5400663614273071,1.6857142857142858e-05,52.90909090909091,291,,,,,
0.0981,1.6009836196899414,1.5142857142857144e-05,54.0,297,,,,,
0.122,1.9808104038238525,1.3714285714285716e-05,54.90909090909091,302,,,,,
0.096,1.0727832317352295,1.2e-05,56.0,308,,,,,
0.1177,1.2084918022155762,1.0571428571428572e-05,56.90909090909091,313,,,,,
0.094,1.2067865133285522,8.857142857142857e-06,58.0,319,,,,,
0.117,1.298370122909546,7.428571428571429e-06,58.90909090909091,324,,,,,
0.1027,2.7691872119903564,5.7142857142857145e-06,60.0,330,,,,,
0.1239,1.7684406042099,4.285714285714286e-06,60.90909090909091,335,,,,,
0.0994,1.6807842254638672,2.5714285714285716e-06,62.0,341,,,,,
0.1073,1.3352665901184082,1.142857142857143e-06,62.90909090909091,346,,,,,
0.0917,0.9514436721801758,0.0,63.63636363636363,350,,,,,
,,,63.63636363636363,350,3842.5133,6.085,0.091,8.560655146470605e+16,0.24974681190082004
