loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
2.9396,2.5289549827575684,9.857142857142858e-05,1.0,2,,,,,,,,,,
,,,1.0,2,2.775521993637085,0.26229508196721313,0.5405,112.858,1.85,,,,,
2.7837,2.2471556663513184,9.714285714285715e-05,2.0,4,,,,,,,,,,
,,,2.0,4,2.622440814971924,0.19672131147540983,0.6621,92.124,1.51,,,,,
2.6737,2.2223093509674072,9.571428571428573e-05,3.0,6,,,,,,,,,,
,,,3.0,6,2.517712116241455,0.19672131147540983,0.5355,113.911,1.867,,,,,
2.6234,2.9571189880371094,9.428571428571429e-05,4.0,8,,,,,,,,,,
,,,4.0,8,2.47512149810791,0.21311475409836064,0.541,112.746,1.848,,,,,
2.5694,2.1516623497009277,9.285714285714286e-05,5.0,10,,,,,,,,,,
,,,5.0,10,2.397455930709839,0.3114754098360656,0.5386,113.259,1.857,,,,,
2.4693,2.290158271789551,9.142857142857143e-05,6.0,12,,,,,,,,,,
,,,6.0,12,2.3036627769470215,0.36065573770491804,0.5442,112.081,1.837,,,,,
2.3836,2.4424996376037598,9e-05,7.0,14,,,,,,,,,,
,,,7.0,14,2.214885950088501,0.39344262295081966,0.5355,113.915,1.867,,,,,
2.3116,2.3636114597320557,8.857142857142857e-05,8.0,16,,,,,,,,,,
,,,8.0,16,2.1198129653930664,0.39344262295081966,0.5384,113.309,1.858,,,,,
2.1837,2.5234928131103516,8.714285714285715e-05,9.0,18,,,,,,,,,,
,,,9.0,18,2.0221192836761475,0.45901639344262296,0.5379,113.403,1.859,,,,,
2.1432,2.6843130588531494,8.571428571428571e-05,10.0,20,,,,,,,,,,
,,,10.0,20,1.9341720342636108,0.4262295081967213,0.545,111.925,1.835,,,,,
2.0316,2.7044739723205566,8.428571428571429e-05,11.0,22,,,,,,,,,,
,,,11.0,22,1.8601609468460083,0.4918032786885246,0.5396,113.044,1.853,,,,,
1.9827,2.9477243423461914,8.285714285714287e-05,12.0,24,,,,,,,,,,
,,,12.0,24,1.7891618013381958,0.5409836065573771,0.5441,112.11,1.838,,,,,
1.8666,2.7868685722351074,8.142857142857143e-05,13.0,26,,,,,,,,,,
,,,13.0,26,1.7212276458740234,0.5409836065573771,0.5375,113.496,1.861,,,,,
1.7467,2.723411798477173,8e-05,14.0,28,,,,,,,,,,
,,,14.0,28,1.6662461757659912,0.5573770491803278,0.5427,112.406,1.843,,,,,
1.7257,2.735027551651001,7.857142857142858e-05,15.0,30,,,,,,,,,,
,,,15.0,30,1.612099528312683,0.5737704918032787,0.6673,91.415,1.499,,,,,
1.6751,2.4857735633850098,7.714285714285715e-05,16.0,32,,,,,,,,,,
,,,16.0,32,1.5667165517807007,0.6065573770491803,0.5422,112.508,1.844,,,,,
