loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
6.3533,37.01227569580078,9.857142857142858e-05,0.9090909090909091,5,,,,,
1.7173,17.74279022216797,9.685714285714286e-05,2.0,11,,,,,
0.7385,9.05276107788086,9.542857142857143e-05,2.909090909090909,16,,,,,
0.4778,9.399323463439941,9.371428571428572e-05,4.0,22,,,,,
0.3667,3.3356902599334717,9.228571428571429e-05,4.909090909090909,27,,,,,
0.2804,4.747865676879883,9.057142857142857e-05,6.0,33,,,,,
0.3188,6.7740159034729,8.914285714285715e-05,6.909090909090909,38,,,,,
0.2103,4.441734790802002,8.742857142857144e-05,8.0,44,,,,,
0.2353,3.961125135421753,8.6e-05,8.909090909090908,49,,,,,
0.1707,4.052753448486328,8.428571428571429e-05,10.0,55,,,,,
0.206,2.545545816421509,8.285714285714287e-05,10.909090909090908,60,,,,,
0.1523,3.0797319412231445,8.114285714285714e-05,12.0,66,,,,,
0.1733,3.0486927032470703,7.971428571428572e-05,12.909090909090908,71,,,,,
0.1476,3.8105504512786865,7.800000000000001e-05,14.0,77,,,,,
0.1661,2.6832613945007324,7.657142857142857e-05,14.909090909090908,82,,,,,
0.1266,2.197453737258911,7.485714285714285e-05,16.0,88,,,,,
0.1465,1.842559576034546,7.342857142857144e-05,16.90909090909091,93,,,,,
0.1217,2.045414686203003,7.171428571428572e-05,18.0,99,,,,,
0.1409,2.6050186157226562,7.028571428571428e-05,18.90909090909091,104,,,,,
0.1223,2.3064873218536377,6.857142857142858e-05,20.0,110,,,,,
0.1409,2.8706445693969727,6.714285714285714e-05,20.90909090909091,115,,,,,
0.1384,4.853355884552002,6.542857142857142e-05,22.0,121,,,,,
0.1351,1.826397180557251,6.400000000000001e-05,22.90909090909091,126,,,,,
0.1192,3.1773061752319336,6.22857142857143e-05,24.0,132,,,,,
0.1514,2.3844974040985107,6.085714285714286e-05,24.90909090909091,137,,,,,
0.1218,2.4275906085968018,5.914285714285714e-05,26.0,143,,,,,
0.1422,2.2510619163513184,5.771428571428572e-05,26.90909090909091,148,,,,,
0.1171,1.4429447650909424,5.6000000000000006e-05,28.0,154,,,,,
0.1423,1.3873639106750488,5.457142857142857e-05,28.90909090909091,159,,,,,
0.1142,1.7890963554382324,5.285714285714286e-05,30.0,165,,,,,
0.1454,1.638426661491394,5.142857142857143e-05,30.90909090909091,170,,,,,
0.1097,2.069026231765747,4.971428571428572e-05,32.0,176,,,,,
0.1429,2.204953670501709,4.828571428571429e-05,32.90909090909091,181,,,,,
0.1117,2.3832919597625732,4.6571428571428575e-05,34.0,187,,,,,
0.1317,1.7518141269683838,4.514285714285714e-05,34.90909090909091,192,,,,,
0.105,1.4212846755981445,4.342857142857143e-05,36.0,198,,,,,
0.1363,1.3705570697784424,4.2e-05,36.90909090909091,203,,,,,
0.0993,1.696833848953247,4.028571428571429e-05,38.0,209,,,,,
0.1272,2.3382668495178223,3.885714285714286e-05,38.90909090909091,214,,,,,
0.1041,1.4962706565856934,3.7142857142857143e-05,40.0,220,,,,,
0.1304,1.5289353132247925,3.571428571428572e-05,40.90909090909091,225,,,,,
0.1008,1.6990537643432617,3.4000000000000007e-05,42.0,231,,,,,
0.1264,1.3083326816558838,3.257142857142857e-05,42.90909090909091,236,,,,,
0.1026,2.0185513496398926,3.0857142857142856e-05,44.0,242,,,,,
0.1246,2.2914562225341797,2.9428571428571426e-05,44.90909090909091,247,,,,,
0.1005,2.206554889678955,2.7714285714285716e-05,46.0,253,,,,,
0.12,1.4851497411727905,2.6285714285714286e-05,46.90909090909091,258,,,,,
0.1069,2.992124080657959,2.4571428571428572e-05,48.0,264,,,,,
0.1179,1.5795931816101074,2.3142857142857145e-05,48.90909090909091,269,,,,,
0.094,1.1070561408996582,2.1428571428571428e-05,50.0,275,,,,,
0.121,1.0276468992233276,2e-05,50.90909090909091,280,,,,,
0.0955,1.7657573223114014,1.8285714285714288e-05,52.0,286,,,,,
0.123,1.900604486465454,1.6857142857142858e-05,52.90909090909091,291,,,,,
0.0985,1.864162564277649,1.5142857142857144e-05,54.0,297,,,,,
0.1225,2.5248608589172363,1.3714285714285716e-05,54.90909090909091,302,,,,,
0.0963,1.2247207164764404,1.2e-05,56.0,308,,,,,
0.1184,1.5180156230926514,1.0571428571428572e-05,56.90909090909091,313,,,,,
0.0942,1.413415551185608,8.857142857142857e-06,58.0,319,,,,,
0.1167,1.6883909702301025,7.428571428571429e-06,58.90909090909091,324,,,,,
0.1029,3.0963597297668457,5.7142857142857145e-06,60.0,330,,,,,
0.1248,2.4481799602508545,4.285714285714286e-06,60.90909090909091,335,,,,,
0.0997,2.206092119216919,2.5714285714285716e-06,62.0,341,,,,,
0.1074,1.5472772121429443,1.142857142857143e-06,62.90909090909091,346,,,,,
0.0917,1.0003862380981445,0.0,63.63636363636363,350,,,,,
,,,63.63636363636363,350,3809.8041,6.137,0.092,8.560655146470605e+16,0.2668360702480589
