loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
2.866,3.3747174739837646,9.8e-05,1.0,2,,,,,,,,,,
,,,1.0,2,2.6538712978363037,0.1774193548387097,0.1643,377.277,6.085,,,,,
2.4371,3.0525341033935547,9.6e-05,2.0,4,,,,,,,,,,
,,,2.0,4,2.4717133045196533,0.2903225806451613,0.1643,377.377,6.087,,,,,
2.0372,3.1143486499786377,9.4e-05,3.0,6,,,,,,,,,,
,,,3.0,6,2.328881025314331,0.25806451612903225,0.1639,378.192,6.1,,,,,
1.6019,3.083883762359619,9.200000000000001e-05,4.0,8,,,,,,,,,,
,,,4.0,8,2.141231060028076,0.4032258064516129,0.165,375.73,6.06,,,,,
1.2282,3.0823380947113037,9e-05,5.0,10,,,,,,,,,,
,,,5.0,10,1.9507360458374023,0.4838709677419355,0.1648,376.217,6.068,,,,,
0.9273,2.659391164779663,8.800000000000001e-05,6.0,12,,,,,,,,,,
,,,6.0,12,1.75384521484375,0.5161290322580645,0.1653,375.099,6.05,,,,,
0.7066,2.409623384475708,8.6e-05,7.0,14,,,,,,,,,,
,,,7.0,14,1.767012596130371,0.5483870967741935,0.1659,373.828,6.029,,,,,
0.5134,1.9637203216552734,8.4e-05,8.0,16,,,,,,,,,,
,,,8.0,16,1.6516934633255005,0.5483870967741935,0.163,380.291,6.134,,,,,
0.3941,1.6595213413238525,8.2e-05,9.0,18,,,,,,,,,,
,,,9.0,18,1.5960549116134644,0.5645161290322581,0.1653,375.092,6.05,,,,,
0.3222,1.7421808242797852,8e-05,10.0,20,,,,,,,,,,
,,,10.0,20,1.6765538454055786,0.5645161290322581,0.1636,378.943,6.112,,,,,
0.2592,1.367337703704834,7.800000000000001e-05,11.0,22,,,,,,,,,,
,,,11.0,22,1.631981611251831,0.5645161290322581,0.1643,377.318,6.086,,,,,
0.2329,1.723633050918579,7.6e-05,12.0,24,,,,,,,,,,
,,,12.0,24,1.608383297920227,0.5806451612903226,0.1645,376.916,6.079,,,,,
0.2154,1.9038559198379517,7.4e-05,13.0,26,,,,,,,,,,
,,,13.0,26,1.8425869941711426,0.5645161290322581,0.1652,375.218,6.052,,,,,
0.1984,1.3820823431015015,7.2e-05,14.0,28,,,,,,,,,,
,,,14.0,28,1.8445566892623901,0.5483870967741935,0.1649,375.992,6.064,,,,,
0.1743,1.178564429283142,7e-05,15.0,30,,,,,,,,,,
,,,15.0,30,1.6120316982269287,0.5967741935483871,0.1655,374.709,6.044,,,,,
0.1689,1.5083998441696167,6.800000000000001e-05,16.0,32,,,,,,,,,,
,,,16.0,32,1.5313465595245361,0.6129032258064516,0.1647,376.535,6.073,,,,,
0.1659,1.376524806022644,6.6e-05,17.0,34,,,,,,,,,,
,,,17.0,34,1.5431067943572998,0.6129032258064516,0.1657,374.223,6.036,,,,,
0.1743,1.8313707113265991,6.400000000000001e-05,18.0,36,,,,,,,,,,
,,,18.0,36,1.5144935846328735,0.5806451612903226,0.165,375.866,6.062,,,,,
0.163,1.08846914768219,6.2e-05,19.0,38,,,,,,,,,,
,,,19.0,38,1.6103652715682983,0.5806451612903226,0.1649,375.997,6.064,,,,,
0.1468,1.0605289936065674,6e-05,20.0,40,,,,,,,,,,
