loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.6055,5.684926986694336,9.857142857142858e-05,1.0,3,,,,,
3.2984,5.648764133453369,9.714285714285715e-05,2.0,6,,,,,
3.068,75.14295196533203,9.571428571428573e-05,3.0,9,,,,,
2.984,4.0054240226745605,9.428571428571429e-05,4.0,12,,,,,
2.8465,4.681893825531006,9.285714285714286e-05,5.0,15,,,,,
2.6178,4.953289031982422,9.142857142857143e-05,6.0,18,,,,,
2.2652,6.338875770568848,9e-05,7.0,21,,,,,
1.9319,10.504934310913086,8.857142857142857e-05,8.0,24,,,,,
1.7996,6.39725923538208,8.714285714285715e-05,9.0,27,,,,,
1.5928,5.858765125274658,8.571428571428571e-05,10.0,30,,,,,
1.3699,4.417596340179443,8.428571428571429e-05,11.0,33,,,,,
1.1461,6.703580856323242,8.285714285714287e-05,12.0,36,,,,,
1.018,7.01266622543335,8.142857142857143e-05,13.0,39,,,,,
0.8857,4.180713176727295,8e-05,14.0,42,,,,,
0.776,7.20061731338501,7.857142857142858e-05,15.0,45,,,,,
0.6539,4.109382629394531,7.714285714285715e-05,16.0,48,,,,,
0.5841,3.859896421432495,7.571428571428571e-05,17.0,51,,,,,
0.4918,2.4317615032196045,7.428571428571429e-05,18.0,54,,,,,
0.4618,4.612329483032227,7.285714285714286e-05,19.0,57,,,,,
0.3972,5.0793962478637695,7.142857142857143e-05,20.0,60,,,,,
0.3757,3.4510512351989746,7e-05,21.0,63,,,,,
0.3182,3.2247657775878906,6.857142857142858e-05,22.0,66,,,,,
0.2849,3.8821804523468018,6.714285714285714e-05,23.0,69,,,,,
0.2784,3.063244104385376,6.571428571428571e-05,24.0,72,,,,,
0.253,3.8981029987335205,6.428571428571429e-05,25.0,75,,,,,
0.2353,2.374476909637451,6.285714285714286e-05,26.0,78,,,,,
0.2082,2.1061174869537354,6.142857142857143e-05,27.0,81,,,,,
0.2204,3.0876762866973877,6e-05,28.0,84,,,,,
0.1899,1.7108571529388428,5.8571428571428575e-05,29.0,87,,,,,
0.1919,2.173982620239258,5.714285714285714e-05,30.0,90,,,,,
0.1822,1.9657949209213257,5.571428571428572e-05,31.0,93,,,,,
0.1586,1.1675002574920654,5.428571428571428e-05,32.0,96,,,,,
0.1687,2.392165184020996,5.285714285714286e-05,33.0,99,,,,,
0.1792,2.101433038711548,5.142857142857143e-05,34.0,102,,,,,
0.1501,1.4363973140716553,5e-05,35.0,105,,,,,
0.1474,2.347883701324463,4.8571428571428576e-05,36.0,108,,,,,
0.157,1.838165521621704,4.714285714285714e-05,37.0,111,,,,,
0.1572,1.5215390920639038,4.5714285714285716e-05,38.0,114,,,,,
0.146,1.3400347232818604,4.428571428571428e-05,39.0,117,,,,,
0.1362,1.433986783027649,4.2857142857142856e-05,40.0,120,,,,,
0.1369,1.2751412391662598,4.1428571428571437e-05,41.0,123,,,,,
0.1584,2.090498924255371,4e-05,42.0,126,,,,,
0.1506,1.358344554901123,3.857142857142858e-05,43.0,129,,,,,
0.1375,1.442673921585083,3.7142857142857143e-05,44.0,132,,,,,
0.1359,1.3125005960464478,3.571428571428572e-05,45.0,135,,,,,
0.1391,1.0931793451309204,3.428571428571429e-05,46.0,138,,,,,
0.1283,0.939164936542511,3.285714285714286e-05,47.0,141,,,,,
0.1346,2.2382688522338867,3.142857142857143e-05,48.0,144,,,,,
0.1279,1.1691975593566895,3e-05,49.0,147,,,,,
0.1279,1.3960716724395752,2.857142857142857e-05,50.0,150,,,,,
0.1161,0.8212087750434875,2.714285714285714e-05,51.0,153,,,,,
0.1229,0.9512236714363098,2.5714285714285714e-05,52.0,156,,,,,
0.1268,1.1778522729873657,2.4285714285714288e-05,53.0,159,,,,,
0.131,1.3377379179000854,2.2857142857142858e-05,54.0,162,,,,,
0.1268,1.4151577949523926,2.1428571428571428e-05,55.0,165,,,,,
0.1248,1.1894623041152954,2e-05,56.0,168,,,,,
0.1294,1.255199909210205,1.8571428571428572e-05,57.0,171,,,,,
0.1252,1.122673749923706,1.7142857142857145e-05,58.0,174,,,,,
0.1256,1.343897819519043,1.5714285714285715e-05,59.0,177,,,,,
0.1251,1.3397070169448853,1.4285714285714285e-05,60.0,180,,,,,
0.131,1.615347146987915,1.2857142857142857e-05,61.0,183,,,,,
0.1286,1.0315320491790771,1.1428571428571429e-05,62.0,186,,,,,
0.1171,0.951171338558197,1e-05,63.0,189,,,,,
0.1173,0.9932093620300293,8.571428571428573e-06,64.0,192,,,,,
0.1148,0.7246896624565125,7.142857142857143e-06,65.0,195,,,,,
0.1229,4.4712724685668945,5.7142857142857145e-06,66.0,198,,,,,
0.1188,1.200156331062317,4.285714285714286e-06,67.0,201,,,,,
0.1175,0.9300411343574524,2.8571428571428573e-06,68.0,204,,,,,
0.1161,1.1805152893066406,1.4285714285714286e-06,69.0,207,,,,,
0.1206,1.2579829692840576,0.0,70.0,210,,,,,
,,,70.0,210,415.4124,56.281,0.506,2.179069022398464e+16,0.5966904015768142
