loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
2.871,3.712740898132324,9.8e-05,1.0,2,,,,,,,,,,
,,,1.0,2,2.736567735671997,0.18333333333333332,0.1582,379.204,6.32,,,,,
2.5814,3.0492403507232666,9.6e-05,2.0,4,,,,,,,,,,
,,,2.0,4,2.495386838912964,0.26666666666666666,0.1577,380.485,6.341,,,,,
2.2286,2.6637468338012695,9.4e-05,3.0,6,,,,,,,,,,
,,,3.0,6,2.3290865421295166,0.31666666666666665,0.1577,380.409,6.34,,,,,
1.8238,2.917337656021118,9.200000000000001e-05,4.0,8,,,,,,,,,,
,,,4.0,8,2.128916025161743,0.4666666666666667,0.1581,379.43,6.324,,,,,
1.4418,2.979039192199707,9e-05,5.0,10,,,,,,,,,,
,,,5.0,10,1.8868061304092407,0.48333333333333334,0.1568,382.675,6.378,,,,,
1.0901,2.2960445880889893,8.800000000000001e-05,6.0,12,,,,,,,,,,
,,,6.0,12,1.6629239320755005,0.55,0.1597,375.75,6.263,,,,,
0.8084,3.052525043487549,8.6e-05,7.0,14,,,,,,,,,,
,,,7.0,14,1.5774213075637817,0.5333333333333333,0.158,379.793,6.33,,,,,
0.606,3.050539970397949,8.4e-05,8.0,16,,,,,,,,,,
,,,8.0,16,1.4866398572921753,0.6333333333333333,0.1578,380.15,6.336,,,,,
0.4716,1.9059408903121948,8.2e-05,9.0,18,,,,,,,,,,
,,,9.0,18,1.4461387395858765,0.5666666666666667,0.1587,378.169,6.303,,,,,
0.3576,1.692328691482544,8e-05,10.0,20,,,,,,,,,,
,,,10.0,20,1.3649749755859375,0.5666666666666667,0.1584,378.9,6.315,,,,,
0.2936,1.6057621240615845,7.800000000000001e-05,11.0,22,,,,,,,,,,
,,,11.0,22,1.3567250967025757,0.5833333333333334,0.1581,379.569,6.326,,,,,
0.2551,1.6256225109100342,7.6e-05,12.0,24,,,,,,,,,,
,,,12.0,24,1.3644291162490845,0.6,0.1577,380.387,6.34,,,,,
0.2242,1.775799036026001,7.4e-05,13.0,26,,,,,,,,,,
,,,13.0,26,1.3506340980529785,0.65,0.2778,216.021,3.6,,,,,
0.1971,1.3343251943588257,7.2e-05,14.0,28,,,,,,,,,,
,,,14.0,28,1.3621538877487183,0.6666666666666666,0.1576,380.802,6.347,,,,,
0.1901,1.399828314781189,7e-05,15.0,30,,,,,,,,,,
,,,15.0,30,1.3126720190048218,0.65,0.158,379.708,6.328,,,,,
0.1818,1.4121493101119995,6.800000000000001e-05,16.0,32,,,,,,,,,,
,,,16.0,32,1.3188583850860596,0.6333333333333333,0.1571,381.807,6.363,,,,,
0.1748,1.2953083515167236,6.6e-05,17.0,34,,,,,,,,,,
,,,17.0,34,1.3485385179519653,0.6333333333333333,0.1584,378.731,6.312,,,,,
0.171,1.074532389640808,6.400000000000001e-05,18.0,36,,,,,,,,,,
,,,18.0,36,1.3713089227676392,0.65,0.1579,379.915,6.332,,,,,
0.1566,1.288512945175171,6.2e-05,19.0,38,,,,,,,,,,
,,,19.0,38,1.3451608419418335,0.6333333333333333,0.158,379.668,6.328,,,,,
0.1571,1.1748052835464478,6e-05,20.0,40,,,,,,,,,,
,,,20.0,40,1.3281291723251343,0.6666666666666666,0.1612,372.322,6.205,,,,,
0.1569,1.381689190864563,5.8e-05,21.0,42,,,,,,,,,,
,,,21.0,42,1.388032078742981,0.6,0.1583,379.046,6.317,,,,,
0.1544,1.566667914390564,5.6000000000000006e-05,22.0,44,,,,,,,,,,
,,,22.0,44,1.4094349145889282,0.6333333333333333,0.158,379.708,6.328,,,,,
0.1505,0.9960502982139587,5.4000000000000005e-05,23.0,46,,,,,,,,,,
,,,23.0,46,1.410912036895752,0.65,0.1571,381.897,6.365,,,,,
0.1413,1.1330510377883911,5.2000000000000004e-05,24.0,48,,,,,,,,,,
,,,24.0,48,1.3847936391830444,0.6666666666666666,0.1574,381.229,6.354,,,,,
0.1543,1.3945969343185425,5e-05,25.0,50,,,,,,,,,,
,,,25.0,50,1.391519546508789,0.6833333333333333,0.1566,383.202,6.387,,,,,
0.15,1.6489828824996948,4.8e-05,26.0,52,,,,,,,,,,
,,,26.0,52,1.4337464570999146,0.65,0.1575,380.883,6.348,,,,,
0.1485,1.3935147523880005,4.600000000000001e-05,27.0,54,,,,,,,,,,
,,,27.0,54,1.413629174232483,0.65,0.1576,380.688,6.345,,,,,
0.1406,1.0727256536483765,4.4000000000000006e-05,28.0,56,,,,,,,,,,
,,,28.0,56,1.4076659679412842,0.6333333333333333,0.1582,379.172,6.32,,,,,
0.1389,1.2946491241455078,4.2e-05,29.0,58,,,,,,,,,,
,,,29.0,58,1.4227344989776611,0.6333333333333333,0.158,379.654,6.328,,,,,
0.1499,1.2155543565750122,4e-05,30.0,60,,,,,,,,,,
,,,30.0,60,1.4808895587921143,0.6,0.158,379.707,6.328,,,,,
0.1339,0.7502596974372864,3.8e-05,31.0,62,,,,,,,,,,
,,,31.0,62,1.4679540395736694,0.6,0.158,379.717,6.329,,,,,
0.1345,0.8771418333053589,3.6e-05,32.0,64,,,,,,,,,,
,,,32.0,64,1.4144960641860962,0.6333333333333333,0.1578,380.267,6.338,,,,,
0.1418,1.3458638191223145,3.4000000000000007e-05,33.0,66,,,,,,,,,,
,,,33.0,66,1.3790740966796875,0.65,0.1579,379.994,6.333,,,,,
0.1369,0.9522632360458374,3.2000000000000005e-05,34.0,68,,,,,,,,,,
,,,34.0,68,1.387924313545227,0.65,0.159,377.391,6.29,,,,,
0.1318,1.0123460292816162,3e-05,35.0,70,,,,,,,,,,
,,,35.0,70,1.434375524520874,0.6,0.1572,381.764,6.363,,,,,
0.1343,0.9404521584510803,2.8000000000000003e-05,36.0,72,,,,,,,,,,
,,,36.0,72,1.4615628719329834,0.5666666666666667,0.1567,382.839,6.381,,,,,
0.1378,1.0831031799316406,2.6000000000000002e-05,37.0,74,,,,,,,,,,
,,,37.0,74,1.4711202383041382,0.5333333333333333,0.1586,378.212,6.304,,,,,
0.1344,1.0230684280395508,2.4e-05,38.0,76,,,,,,,,,,
,,,38.0,76,1.4309000968933105,0.6,0.1575,380.971,6.35,,,,,
0.1259,1.072044014930725,2.2000000000000003e-05,39.0,78,,,,,,,,,,
,,,39.0,78,1.4109309911727905,0.65,0.1579,380.008,6.333,,,,,
0.1283,0.7337476015090942,2e-05,40.0,80,,,,,,,,,,
,,,40.0,80,1.4309046268463135,0.65,0.1577,380.44,6.341,,,,,
0.1303,1.150688648223877,1.8e-05,41.0,82,,,,,,,,,,
,,,41.0,82,1.447072148323059,0.6666666666666666,0.1579,379.934,6.332,,,,,
0.1305,1.0080351829528809,1.6000000000000003e-05,42.0,84,,,,,,,,,,
,,,42.0,84,1.460493803024292,0.6666666666666666,0.2845,210.897,3.515,,,,,
0.1288,0.7764194011688232,1.4000000000000001e-05,43.0,86,,,,,,,,,,
,,,43.0,86,1.4682484865188599,0.6666666666666666,0.1579,379.905,6.332,,,,,
0.1276,0.7634689211845398,1.2e-05,44.0,88,,,,,,,,,,
,,,44.0,88,1.4697020053863525,0.6666666666666666,0.1589,377.667,6.294,,,,,
0.1272,1.0046465396881104,1e-05,45.0,90,,,,,,,,,,
,,,45.0,90,1.4642350673675537,0.65,0.157,382.116,6.369,,,,,
0.1256,0.7829530239105225,8.000000000000001e-06,46.0,92,,,,,,,,,,
,,,46.0,92,1.4565048217773438,0.6333333333333333,0.1589,377.679,6.295,,,,,
0.1299,0.8569551110267639,6e-06,47.0,94,,,,,,,,,,
,,,47.0,94,1.443624496459961,0.6333333333333333,0.1582,379.259,6.321,,,,,
0.122,0.943118691444397,4.000000000000001e-06,48.0,96,,,,,,,,,,
,,,48.0,96,1.4372788667678833,0.65,0.1578,380.126,6.335,,,,,
0.1269,0.8779861927032471,2.0000000000000003e-06,49.0,98,,,,,,,,,,
,,,49.0,98,1.4355520009994507,0.6666666666666666,0.1572,381.619,6.36,,,,,
0.1261,1.1797181367874146,0.0,50.0,100,,,,,,,,,,
,,,50.0,100,1.4345804452896118,0.6666666666666666,0.159,377.336,6.289,,,,,
,,,50.0,100,,,,,,84.9766,147.688,1.177,3302547755980800.0,0.40762507379055024
