loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
6.8845,84.75492858886719,9.857142857142858e-05,1.0,11,,,,,
2.6061,21.13224983215332,9.714285714285715e-05,2.0,22,,,,,
1.8641,20.22807502746582,9.571428571428573e-05,3.0,33,,,,,
1.5294,32.77266311645508,9.428571428571429e-05,4.0,44,,,,,
1.0811,19.206228256225586,9.285714285714286e-05,5.0,55,,,,,
0.7767,13.766547203063965,9.142857142857143e-05,6.0,66,,,,,
0.6613,15.627185821533203,9e-05,7.0,77,,,,,
0.4802,35.25948715209961,8.857142857142857e-05,8.0,88,,,,,
0.4246,18.61370086669922,8.714285714285715e-05,9.0,99,,,,,
0.3627,1.0267688035964966,8.571428571428571e-05,10.0,110,,,,,
0.3302,30.4749755859375,8.428571428571429e-05,11.0,121,,,,,
0.3592,7.305856704711914,8.285714285714287e-05,12.0,132,,,,,
0.3535,7.86981725692749,8.142857142857143e-05,13.0,143,,,,,
0.354,25.29194450378418,8e-05,14.0,154,,,,,
0.2268,14.334542274475098,7.857142857142858e-05,15.0,165,,,,,
0.2074,39.141319274902344,7.714285714285715e-05,16.0,176,,,,,
0.2748,14.132466316223145,7.571428571428571e-05,17.0,187,,,,,
0.214,5.418703556060791,7.428571428571429e-05,18.0,198,,,,,
0.1503,0.05526008456945419,7.285714285714286e-05,19.0,209,,,,,
0.2569,5.892663955688477,7.142857142857143e-05,20.0,220,,,,,
0.1951,5.509065628051758,7e-05,21.0,231,,,,,
0.2022,9.700729370117188,6.857142857142858e-05,22.0,242,,,,,
0.2329,3.4006943702697754,6.714285714285714e-05,23.0,253,,,,,
0.3187,7.505317687988281,6.571428571428571e-05,24.0,264,,,,,
0.1861,3.151045560836792,6.428571428571429e-05,25.0,275,,,,,
0.1635,6.278096675872803,6.285714285714286e-05,26.0,286,,,,,
0.1502,3.078707218170166,6.142857142857143e-05,27.0,297,,,,,
0.1598,4.575441837310791,6e-05,28.0,308,,,,,
0.1676,7.998912811279297,5.8571428571428575e-05,29.0,319,,,,,
0.1544,4.169382095336914,5.714285714285714e-05,30.0,330,,,,,
0.1577,9.051169395446777,5.571428571428572e-05,31.0,341,,,,,
0.1284,4.5612945556640625,5.428571428571428e-05,32.0,352,,,,,
0.1499,7.130270957946777,5.285714285714286e-05,33.0,363,,,,,
0.138,3.4893555641174316,5.142857142857143e-05,34.0,374,,,,,
0.1391,5.783940315246582,5e-05,35.0,385,,,,,
0.1428,0.0039774104952812195,4.8571428571428576e-05,36.0,396,,,,,
0.1379,7.137997150421143,4.714285714285714e-05,37.0,407,,,,,
0.1319,3.67586350440979,4.5714285714285716e-05,38.0,418,,,,,
0.1309,6.18190336227417,4.428571428571428e-05,39.0,429,,,,,
0.1287,1.9607672691345215,4.2857142857142856e-05,40.0,440,,,,,
0.1327,6.481593132019043,4.1428571428571437e-05,41.0,451,,,,,
0.1236,0.0021305992268025875,4e-05,42.0,462,,,,,
0.1249,2.068270206451416,3.857142857142858e-05,43.0,473,,,,,
0.121,3.872222900390625,3.7142857142857143e-05,44.0,484,,,,,
0.1235,4.171964168548584,3.571428571428572e-05,45.0,495,,,,,
0.1135,3.212984800338745,3.428571428571429e-05,46.0,506,,,,,
0.1182,3.6636931896209717,3.285714285714286e-05,47.0,517,,,,,
0.1313,8.840984344482422,3.142857142857143e-05,48.0,528,,,,,
0.1194,2.491633653640747,3e-05,49.0,539,,,,,
0.1149,0.00031833082903176546,2.857142857142857e-05,50.0,550,,,,,
0.1131,5.245460510253906,2.714285714285714e-05,51.0,561,,,,,
0.1123,2.750481605529785,2.5714285714285714e-05,52.0,572,,,,,
0.1282,8.131892204284668,2.4285714285714288e-05,53.0,583,,,,,
0.1163,4.612643718719482,2.2857142857142858e-05,54.0,594,,,,,
0.1181,6.35261344909668,2.1428571428571428e-05,55.0,605,,,,,
0.1121,2.572460889816284,2e-05,56.0,616,,,,,
0.1159,3.8876945972442627,1.8571428571428572e-05,57.0,627,,,,,
0.1081,3.116316080093384,1.7142857142857145e-05,58.0,638,,,,,
0.1149,6.598473072052002,1.5714285714285715e-05,59.0,649,,,,,
0.1187,7.145098686218262,1.4285714285714285e-05,60.0,660,,,,,
0.1217,8.793314933776855,1.2857142857142857e-05,61.0,671,,,,,
0.1158,4.782095432281494,1.1428571428571429e-05,62.0,682,,,,,
0.1013,0.0005212851683609188,1e-05,63.0,693,,,,,
0.1027,0.001101253554224968,8.571428571428573e-06,64.0,704,,,,,
0.1058,3.7141611576080322,7.142857142857143e-06,65.0,715,,,,,
0.1,0.0004448285617399961,5.7142857142857145e-06,66.0,726,,,,,
0.1019,2.8625829219818115,4.285714285714286e-06,67.0,737,,,,,
0.1104,6.091026782989502,2.8571428571428573e-06,68.0,748,,,,,
0.1065,4.9743194580078125,1.4285714285714286e-06,69.0,759,,,,,
0.1088,7.86138916015625,0.0,70.0,770,,,,,
,,,70.0,770,6258.3093,3.736,0.123,9.411648515211264e+16,0.3738476731560447
