loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.2618,6.055890083312988,9.8e-05,1.0,4,,,,,,,,,,
,,,1.0,4,2.741170644760132,0.1774193548387097,0.8089,76.648,1.236,,,,,
2.7541,3.8220512866973877,9.6e-05,2.0,8,,,,,,,,,,
,,,2.0,8,2.6614208221435547,0.1774193548387097,0.803,77.212,1.245,,,,,
2.64,3.5635292530059814,9.4e-05,3.0,12,,,,,,,,,,
,,,3.0,12,2.563610553741455,0.1935483870967742,0.8077,76.761,1.238,,,,,
2.4674,7.58579158782959,9.200000000000001e-05,4.0,16,,,,,,,,,,
,,,4.0,16,2.3072240352630615,0.25806451612903225,0.8087,76.665,1.237,,,,,
2.2696,4.730779647827148,9e-05,5.0,20,,,,,,,,,,
,,,5.0,20,2.08675217628479,0.45161290322580644,0.8017,77.337,1.247,,,,,
1.9701,4.5428361892700195,8.800000000000001e-05,6.0,24,,,,,,,,,,
,,,6.0,24,1.8587901592254639,0.4838709677419355,0.8084,76.69,1.237,,,,,
1.6548,5.383058547973633,8.6e-05,7.0,28,,,,,,,,,,
,,,7.0,28,1.7102593183517456,0.5161290322580645,0.8085,76.683,1.237,,,,,
1.3644,5.4665422439575195,8.4e-05,8.0,32,,,,,,,,,,
,,,8.0,32,1.4780017137527466,0.532258064516129,0.81,76.545,1.235,,,,,
1.0879,5.521242618560791,8.2e-05,9.0,36,,,,,,,,,,
,,,9.0,36,1.4091439247131348,0.6129032258064516,0.8134,76.222,1.229,,,,,
0.8219,3.3282508850097656,8e-05,10.0,40,,,,,,,,,,
,,,10.0,40,1.2953617572784424,0.5967741935483871,0.8149,76.085,1.227,,,,,
0.6577,5.299729347229004,7.800000000000001e-05,11.0,44,,,,,,,,,,
,,,11.0,44,1.2279350757598877,0.6774193548387096,0.8266,75.011,1.21,,,,,
0.5391,3.2500154972076416,7.6e-05,12.0,48,,,,,,,,,,
,,,12.0,48,1.346282958984375,0.6290322580645161,0.8102,76.52,1.234,,,,,
0.4444,3.924872636795044,7.4e-05,13.0,52,,,,,,,,,,
,,,13.0,52,1.3282498121261597,0.6451612903225806,0.8089,76.651,1.236,,,,,
0.3489,3.1784398555755615,7.2e-05,14.0,56,,,,,,,,,,
,,,14.0,56,1.2766902446746826,0.6774193548387096,0.8106,76.488,1.234,,,,,
0.3184,3.926253080368042,7e-05,15.0,60,,,,,,,,,,
,,,15.0,60,1.294440746307373,0.6612903225806451,0.8092,76.615,1.236,,,,,
0.263,3.345386266708374,6.800000000000001e-05,16.0,64,,,,,,,,,,
,,,16.0,64,1.4634095430374146,0.6451612903225806,0.8282,74.859,1.207,,,,,
0.2282,2.5066046714782715,6.6e-05,17.0,68,,,,,,,,,,
,,,17.0,68,1.4274439811706543,0.6774193548387096,0.8199,75.617,1.22,,,,,
0.2077,2.8761329650878906,6.400000000000001e-05,18.0,72,,,,,,,,,,
,,,18.0,72,1.5172533988952637,0.6451612903225806,0.82,75.606,1.219,,,,,
0.1997,3.042606830596924,6.2e-05,19.0,76,,,,,,,,,,
,,,19.0,76,1.619003176689148,0.6290322580645161,0.8141,76.159,1.228,,,,,
0.185,1.9503135681152344,6e-05,20.0,80,,,,,,,,,,
,,,20.0,80,1.6759616136550903,0.6612903225806451,0.8208,75.533,1.218,,,,,
0.2,2.903757333755493,5.8e-05,21.0,84,,,,,,,,,,
,,,21.0,84,1.5985023975372314,0.6774193548387096,0.8202,75.59,1.219,,,,,
0.176,1.7683334350585938,5.6000000000000006e-05,22.0,88,,,,,,,,,,
,,,22.0,88,1.5060096979141235,0.6935483870967742,0.8133,76.233,1.23,,,,,
0.1654,1.274731159210205,5.4000000000000005e-05,23.0,92,,,,,,,,,,
,,,23.0,92,1.5480669736862183,0.7096774193548387,0.8181,75.785,1.222,,,,,
0.1491,1.3914587497711182,5.2000000000000004e-05,24.0,96,,,,,,,,,,
,,,24.0,96,1.6758407354354858,0.6774193548387096,0.8214,75.481,1.217,,,,,
0.1304,1.1138489246368408,5e-05,25.0,100,,,,,,,,,,
,,,25.0,100,1.7560087442398071,0.6612903225806451,0.819,75.7,1.221,,,,,
0.1373,2.5920569896698,4.8e-05,26.0,104,,,,,,,,,,
,,,26.0,104,1.8532053232192993,0.6612903225806451,0.8647,71.7,1.156,,,,,
0.1329,1.5703792572021484,4.600000000000001e-05,27.0,108,,,,,,,,,,
,,,27.0,108,1.8714395761489868,0.6612903225806451,0.8279,74.888,1.208,,,,,
0.1484,2.175586700439453,4.4000000000000006e-05,28.0,112,,,,,,,,,,
,,,28.0,112,1.77168607711792,0.6451612903225806,0.8224,75.389,1.216,,,,,
0.1584,2.227292537689209,4.2e-05,29.0,116,,,,,,,,,,
,,,29.0,116,1.7850580215454102,0.6451612903225806,0.8119,76.368,1.232,,,,,
0.1418,1.9493507146835327,4e-05,30.0,120,,,,,,,,,,
,,,30.0,120,1.773415446281433,0.6612903225806451,0.8143,76.141,1.228,,,,,
0.1289,1.391375184059143,3.8e-05,31.0,124,,,,,,,,,,
,,,31.0,124,1.7735341787338257,0.6612903225806451,0.8148,76.091,1.227,,,,,
0.1239,1.3737066984176636,3.6e-05,32.0,128,,,,,,,,,,
,,,32.0,128,1.7373484373092651,0.6612903225806451,0.8125,76.306,1.231,,,,,
0.1209,0.906714916229248,3.4000000000000007e-05,33.0,132,,,,,,,,,,
,,,33.0,132,1.7262792587280273,0.6612903225806451,0.8348,74.267,1.198,,,,,
0.1158,0.8829768300056458,3.2000000000000005e-05,34.0,136,,,,,,,,,,
,,,34.0,136,1.7982350587844849,0.6612903225806451,0.8182,75.778,1.222,,,,,
0.1229,1.8664374351501465,3e-05,35.0,140,,,,,,,,,,
,,,35.0,140,1.844497799873352,0.6612903225806451,0.8902,69.647,1.123,,,,,
0.1167,1.1291409730911255,2.8000000000000003e-05,36.0,144,,,,,,,,,,
