loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
2.9451,1.787559151649475,9.857142857142858e-05,1.0,2,,,,,,,,,,
,,,1.0,2,2.835283041000366,0.18333333333333332,0.1656,362.347,6.039,,,,,
2.7945,2.1921942234039307,9.714285714285715e-05,2.0,4,,,,,,,,,,
,,,2.0,4,2.6700613498687744,0.18333333333333332,0.1664,360.59,6.01,,,,,
2.6943,2.4771347045898438,9.571428571428573e-05,3.0,6,,,,,,,,,,
,,,3.0,6,2.5715739727020264,0.18333333333333332,0.1653,362.941,6.049,,,,,
2.569,4.523208141326904,9.428571428571429e-05,4.0,8,,,,,,,,,,
,,,4.0,8,2.417656660079956,0.31666666666666665,0.1676,358.068,5.968,,,,,
2.4164,3.101356267929077,9.285714285714286e-05,5.0,10,,,,,,,,,,
,,,5.0,10,2.338951826095581,0.3,0.1667,360.009,6.0,,,,,
2.2735,5.489891529083252,9.142857142857143e-05,6.0,12,,,,,,,,,,
,,,6.0,12,2.1221916675567627,0.4666666666666667,0.1665,360.291,6.005,,,,,
2.1007,5.71300745010376,9e-05,7.0,14,,,,,,,,,,
,,,7.0,14,2.0668883323669434,0.45,0.1657,362.065,6.034,,,,,
1.9411,6.413222312927246,8.857142857142857e-05,8.0,16,,,,,,,,,,
,,,8.0,16,1.8467769622802734,0.5666666666666667,0.1664,360.539,6.009,,,,,
1.7712,4.513547897338867,8.714285714285715e-05,9.0,18,,,,,,,,,,
,,,9.0,18,1.7305679321289062,0.5,0.1658,361.979,6.033,,,,,
1.5542,3.5084478855133057,8.571428571428571e-05,10.0,20,,,,,,,,,,
,,,10.0,20,1.5739628076553345,0.5666666666666667,0.1661,361.186,6.02,,,,,
1.3667,5.492820739746094,8.428571428571429e-05,11.0,22,,,,,,,,,,
,,,11.0,22,1.4501259326934814,0.6333333333333333,0.1655,362.444,6.041,,,,,
1.1875,5.377333164215088,8.285714285714287e-05,12.0,24,,,,,,,,,,
,,,12.0,24,1.3412621021270752,0.65,0.1662,360.966,6.016,,,,,
1.0054,4.1277055740356445,8.142857142857143e-05,13.0,26,,,,,,,,,,
,,,13.0,26,1.3556419610977173,0.6166666666666667,0.1661,361.256,6.021,,,,,
0.8931,5.261559963226318,8e-05,14.0,28,,,,,,,,,,
,,,14.0,28,1.1832674741744995,0.65,0.169,355.003,5.917,,,,,
0.7444,4.96196985244751,7.857142857142858e-05,15.0,30,,,,,,,,,,
,,,15.0,30,1.2527462244033813,0.65,0.1671,359.142,5.986,,,,,
