loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
2.8232,7.451391696929932,9.8e-05,1.0,4,,,,,,,,,,
,,,1.0,4,2.755998373031616,0.13333333333333333,0.923,65.002,2.167,,,,,
2.7559,3.429431438446045,9.6e-05,2.0,8,,,,,,,,,,
,,,2.0,8,2.7115182876586914,0.18333333333333332,0.9235,64.971,2.166,,,,,
2.7847,4.706029891967773,9.4e-05,3.0,12,,,,,,,,,,
,,,3.0,12,2.7330329418182373,0.18333333333333332,0.9237,64.959,2.165,,,,,
2.7816,3.7133092880249023,9.200000000000001e-05,4.0,16,,,,,,,,,,
,,,4.0,16,2.7194442749023438,0.18333333333333332,0.9229,65.011,2.167,,,,,
2.7469,3.8194501399993896,9e-05,5.0,20,,,,,,,,,,
,,,5.0,20,2.716895580291748,0.18333333333333332,0.9238,64.946,2.165,,,,,
2.7453,3.094741106033325,8.800000000000001e-05,6.0,24,,,,,,,,,,
,,,6.0,24,2.7226669788360596,0.18333333333333332,0.9243,64.917,2.164,,,,,
2.7268,2.4503846168518066,8.6e-05,7.0,28,,,,,,,,,,
,,,7.0,28,2.7220494747161865,0.18333333333333332,0.9234,64.976,2.166,,,,,
2.7306,2.518568992614746,8.4e-05,8.0,32,,,,,,,,,,
,,,8.0,32,2.713963270187378,0.18333333333333332,0.9241,64.926,2.164,,,,,
2.7206,2.548229455947876,8.2e-05,9.0,36,,,,,,,,,,
,,,9.0,36,2.7144312858581543,0.18333333333333332,0.9238,64.949,2.165,,,,,
2.7406,2.847153663635254,8e-05,10.0,40,,,,,,,,,,
,,,10.0,40,2.715845823287964,0.18333333333333332,0.9241,64.928,2.164,,,,,
2.7343,3.4017791748046875,7.800000000000001e-05,11.0,44,,,,,,,,,,
,,,11.0,44,2.7163264751434326,0.18333333333333332,0.9246,64.895,2.163,,,,,
2.7329,2.7798824310302734,7.6e-05,12.0,48,,,,,,,,,,
,,,12.0,48,2.7248024940490723,0.18333333333333332,0.9237,64.957,2.165,,,,,
2.7336,2.6369898319244385,7.4e-05,13.0,52,,,,,,,,,,
,,,13.0,52,2.719834804534912,0.18333333333333332,0.9232,64.988,2.166,,,,,
2.7126,2.7554516792297363,7.2e-05,14.0,56,,,,,,,,,,
,,,14.0,56,2.7162978649139404,0.18333333333333332,0.9244,64.907,2.164,,,,,
2.714,3.381694793701172,7e-05,15.0,60,,,,,,,,,,
,,,15.0,60,2.720576524734497,0.18333333333333332,0.9225,65.042,2.168,,,,,
2.7205,3.3594744205474854,6.800000000000001e-05,16.0,64,,,,,,,,,,
,,,16.0,64,2.712908983230591,0.18333333333333332,0.9246,64.896,2.163,,,,,
2.7369,2.7975382804870605,6.6e-05,17.0,68,,,,,,,,,,
,,,17.0,68,2.7152950763702393,0.18333333333333332,0.9244,64.909,2.164,,,,,
2.7197,3.106309175491333,6.400000000000001e-05,18.0,72,,,,,,,,,,
,,,18.0,72,2.716513156890869,0.18333333333333332,0.9232,64.992,2.166,,,,,
2.7339,3.0761637687683105,6.2e-05,19.0,76,,,,,,,,,,
,,,19.0,76,2.720196008682251,0.18333333333333332,0.9237,64.958,2.165,,,,,
2.7164,3.2761921882629395,6e-05,20.0,80,,,,,,,,,,
,,,20.0,80,2.7199370861053467,0.18333333333333332,0.9239,64.941,2.165,,,,,
2.7312,2.7855520248413086,5.8e-05,21.0,84,,,,,,,,,,
,,,21.0,84,2.719508409500122,0.18333333333333332,0.9248,64.876,2.163,,,,,
2.7274,2.6931896209716797,5.6000000000000006e-05,22.0,88,,,,,,,,,,
,,,22.0,88,2.7180490493774414,0.18333333333333332,0.9236,64.961,2.165,,,,,
2.7201,2.3650922775268555,5.4000000000000005e-05,23.0,92,,,,,,,,,,
,,,23.0,92,2.7231037616729736,0.18333333333333332,0.9234,64.974,2.166,,,,,
2.7308,2.6781818866729736,5.2000000000000004e-05,24.0,96,,,,,,,,,,
,,,24.0,96,2.7195773124694824,0.18333333333333332,0.9237,64.96,2.165,,,,,
2.7157,2.429002523422241,5e-05,25.0,100,,,,,,,,,,
,,,25.0,100,2.714052677154541,0.18333333333333332,0.9237,64.956,2.165,,,,,
2.7071,3.1677050590515137,4.8e-05,26.0,104,,,,,,,,,,
,,,26.0,104,2.7132630348205566,0.18333333333333332,0.9236,64.963,2.165,,,,,
2.7094,3.6825573444366455,4.600000000000001e-05,27.0,108,,,,,,,,,,
,,,27.0,108,2.711796522140503,0.18333333333333332,0.9241,64.926,2.164,,,,,
2.7063,3.3337557315826416,4.4000000000000006e-05,28.0,112,,,,,,,,,,
,,,28.0,112,2.70579195022583,0.18333333333333332,0.9231,65.0,2.167,,,,,
2.812,16.118022918701172,4.2e-05,29.0,116,,,,,,,,,,
,,,29.0,116,2.6946661472320557,0.18333333333333332,0.9233,64.982,2.166,,,,,
2.694,2.8054208755493164,4e-05,30.0,120,,,,,,,,,,
,,,30.0,120,2.6545939445495605,0.18333333333333332,0.9238,64.95,2.165,,,,,
2.6609,49.66249465942383,3.8e-05,31.0,124,,,,,,,,,,
,,,31.0,124,2.7137722969055176,0.18333333333333332,0.9238,64.947,2.165,,,,,
2.703,5.542876720428467,3.6e-05,32.0,128,,,,,,,,,,
,,,32.0,128,2.627527952194214,0.18333333333333332,0.9246,64.894,2.163,,,,,
2.6674,4.236591815948486,3.4000000000000007e-05,33.0,132,,,,,,,,,,
,,,33.0,132,2.690225839614868,0.18333333333333332,0.9243,64.917,2.164,,,,,
2.6105,8.636133193969727,3.2000000000000005e-05,34.0,136,,,,,,,,,,
,,,34.0,136,2.5895888805389404,0.21666666666666667,0.9242,64.92,2.164,,,,,
2.5905,3.99924635887146,3e-05,35.0,140,,,,,,,,,,
,,,35.0,140,2.573014736175537,0.21666666666666667,0.9252,64.847,2.162,,,,,
2.5666,10.275763511657715,2.8000000000000003e-05,36.0,144,,,,,,,,,,
,,,36.0,144,2.7447829246520996,0.21666666666666667,0.9234,64.977,2.166,,,,,
2.5719,4.073034286499023,2.6000000000000002e-05,37.0,148,,,,,,,,,,
,,,37.0,148,2.627581834793091,0.16666666666666666,0.9236,64.966,2.166,,,,,
2.4787,3.2896416187286377,2.4e-05,38.0,152,,,,,,,,,,
,,,38.0,152,2.5854713916778564,0.21666666666666667,0.9241,64.926,2.164,,,,,
2.4852,5.460651397705078,2.2000000000000003e-05,39.0,156,,,,,,,,,,
,,,39.0,156,2.602395534515381,0.15,0.9229,65.01,2.167,,,,,
2.4617,3.0587615966796875,2e-05,40.0,160,,,,,,,,,,
,,,40.0,160,2.591637134552002,0.21666666666666667,0.9234,64.977,2.166,,,,,
2.4995,3.7982990741729736,1.8e-05,41.0,164,,,,,,,,,,
