loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
7.2585,89.67501831054688,9.857142857142858e-05,0.9090909090909091,5,,,,,
2.9251,23.31313133239746,9.685714285714286e-05,2.0,11,,,,,
2.0349,12.281519889831543,9.542857142857143e-05,2.909090909090909,16,,,,,
0.9215,21.811237335205078,9.371428571428572e-05,4.0,22,,,,,
0.5617,7.1717848777771,9.228571428571429e-05,4.909090909090909,27,,,,,
0.415,13.22748851776123,9.057142857142857e-05,6.0,33,,,,,
0.407,8.85655689239502,8.914285714285715e-05,6.909090909090909,38,,,,,
0.2751,4.870269298553467,8.742857142857144e-05,8.0,44,,,,,
0.3293,7.206161022186279,8.6e-05,8.909090909090908,49,,,,,
0.2987,5.417011260986328,8.428571428571429e-05,10.0,55,,,,,
0.2673,4.189842700958252,8.285714285714287e-05,10.909090909090908,60,,,,,
0.2211,6.229051113128662,8.114285714285714e-05,12.0,66,,,,,
0.274,4.379578590393066,7.971428571428572e-05,12.909090909090908,71,,,,,
0.1822,5.962912559509277,7.800000000000001e-05,14.0,77,,,,,
0.1969,4.3655548095703125,7.657142857142857e-05,14.909090909090908,82,,,,,
0.1367,2.849972724914551,7.485714285714285e-05,16.0,88,,,,,
0.191,3.113952159881592,7.342857142857144e-05,16.90909090909091,93,,,,,
0.1606,9.213690757751465,7.171428571428572e-05,18.0,99,,,,,
0.1748,2.844313383102417,7.028571428571428e-05,18.90909090909091,104,,,,,
0.2035,2.909820795059204,6.857142857142858e-05,20.0,110,,,,,
0.1699,3.6807048320770264,6.714285714285714e-05,20.90909090909091,115,,,,,
0.1771,7.694096565246582,6.542857142857142e-05,22.0,121,,,,,
0.1754,1.7475953102111816,6.400000000000001e-05,22.90909090909091,126,,,,,
0.1526,4.725292205810547,6.22857142857143e-05,24.0,132,,,,,
0.172,2.437577962875366,6.085714285714286e-05,24.90909090909091,137,,,,,
0.1376,2.8060977458953857,5.914285714285714e-05,26.0,143,,,,,
0.154,2.253736972808838,5.771428571428572e-05,26.90909090909091,148,,,,,
0.1293,2.683765411376953,5.6000000000000006e-05,28.0,154,,,,,
0.1566,2.1291356086730957,5.457142857142857e-05,28.90909090909091,159,,,,,
0.1213,2.284358501434326,5.285714285714286e-05,30.0,165,,,,,
0.1479,2.1985697746276855,5.142857142857143e-05,30.90909090909091,170,,,,,
0.1148,2.193424701690674,4.971428571428572e-05,32.0,176,,,,,
0.1524,3.0446696281433105,4.828571428571429e-05,32.90909090909091,181,,,,,
0.1181,3.3101420402526855,4.6571428571428575e-05,34.0,187,,,,,
0.1385,2.316521644592285,4.514285714285714e-05,34.90909090909091,192,,,,,
0.1096,1.7897169589996338,4.342857142857143e-05,36.0,198,,,,,
0.1387,1.6974549293518066,4.2e-05,36.90909090909091,203,,,,,
0.102,2.784104585647583,4.028571428571429e-05,38.0,209,,,,,
0.1286,2.8402440547943115,3.885714285714286e-05,38.90909090909091,214,,,,,
0.1072,1.9690711498260498,3.7142857142857143e-05,40.0,220,,,,,
0.1343,2.3382394313812256,3.571428571428572e-05,40.90909090909091,225,,,,,
0.1061,2.137641668319702,3.4000000000000007e-05,42.0,231,,,,,
0.1318,1.6098273992538452,3.257142857142857e-05,42.90909090909091,236,,,,,
0.1061,2.880038022994995,3.0857142857142856e-05,44.0,242,,,,,
0.1285,2.5525360107421875,2.9428571428571426e-05,44.90909090909091,247,,,,,
0.1026,2.146070957183838,2.7714285714285716e-05,46.0,253,,,,,
0.1224,1.8471381664276123,2.6285714285714286e-05,46.90909090909091,258,,,,,
0.1107,4.477407455444336,2.4571428571428572e-05,48.0,264,,,,,
0.1199,1.9844969511032104,2.3142857142857145e-05,48.90909090909091,269,,,,,
0.0961,1.7153456211090088,2.1428571428571428e-05,50.0,275,,,,,
0.1244,1.260332465171814,2e-05,50.90909090909091,280,,,,,
0.0964,2.1516976356506348,1.8285714285714288e-05,52.0,286,,,,,
0.1261,2.5131235122680664,1.6857142857142858e-05,52.90909090909091,291,,,,,
0.1003,2.741360664367676,1.5142857142857144e-05,54.0,297,,,,,
0.1234,3.201284170150757,1.3714285714285716e-05,54.90909090909091,302,,,,,
0.0972,1.4794155359268188,1.2e-05,56.0,308,,,,,
0.12,1.8245339393615723,1.0571428571428572e-05,56.90909090909091,313,,,,,
0.0949,1.7052042484283447,8.857142857142857e-06,58.0,319,,,,,
0.1174,1.8451433181762695,7.428571428571429e-06,58.90909090909091,324,,,,,
0.1036,4.446384429931641,5.7142857142857145e-06,60.0,330,,,,,
0.1258,2.9685513973236084,4.285714285714286e-06,60.90909090909091,335,,,,,
0.0999,2.501969337463379,2.5714285714285716e-06,62.0,341,,,,,
0.1077,2.0117342472076416,1.142857142857143e-06,62.90909090909091,346,,,,,
0.0919,1.3266541957855225,0.0,63.63636363636363,350,,,,,
,,,63.63636363636363,350,3925.9354,5.955,0.089,8.560655146470605e+16,0.35045373014041353
