loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.2177,3.1509692668914795,9.8e-05,1.0,3,,,,,
2.8925,2.9949231147766113,9.6e-05,2.0,6,,,,,
2.6215,3.179015636444092,9.4e-05,3.0,9,,,,,
2.294,3.9816739559173584,9.200000000000001e-05,4.0,12,,,,,
1.9215,3.942444324493408,9e-05,5.0,15,,,,,
1.5391,4.272026062011719,8.800000000000001e-05,6.0,18,,,,,
1.18,5.468508720397949,8.6e-05,7.0,21,,,,,
0.8725,3.932152032852173,8.4e-05,8.0,24,,,,,
0.6592,3.2903659343719482,8.2e-05,9.0,27,,,,,
0.4857,2.8736019134521484,8e-05,10.0,30,,,,,
0.3777,2.0886576175689697,7.800000000000001e-05,11.0,33,,,,,
0.34,3.777365207672119,7.6e-05,12.0,36,,,,,
0.3055,3.058419704437256,7.4e-05,13.0,39,,,,,
0.2475,2.710279941558838,7.2e-05,14.0,42,,,,,
0.2224,2.6953518390655518,7e-05,15.0,45,,,,,
0.2035,2.43416690826416,6.800000000000001e-05,16.0,48,,,,,
0.2034,2.702357292175293,6.6e-05,17.0,51,,,,,
0.1714,1.5995545387268066,6.400000000000001e-05,18.0,54,,,,,
0.1673,1.836832880973816,6.2e-05,19.0,57,,,,,
0.1738,1.8139338493347168,6e-05,20.0,60,,,,,
0.1764,2.3871560096740723,5.8e-05,21.0,63,,,,,
0.1555,2.076221466064453,5.6000000000000006e-05,22.0,66,,,,,
0.1414,1.5594289302825928,5.4000000000000005e-05,23.0,69,,,,,
0.1566,1.7278755903244019,5.2000000000000004e-05,24.0,72,,,,,
0.1433,1.4674049615859985,5e-05,25.0,75,,,,,
0.1385,1.6718825101852417,4.8e-05,26.0,78,,,,,
0.1458,1.6857889890670776,4.600000000000001e-05,27.0,81,,,,,
0.1396,1.6346678733825684,4.4000000000000006e-05,28.0,84,,,,,
0.1363,1.660929799079895,4.2e-05,29.0,87,,,,,
0.1356,1.6148200035095215,4e-05,30.0,90,,,,,
0.1435,1.7674444913864136,3.8e-05,31.0,93,,,,,
0.1282,1.2358670234680176,3.6e-05,32.0,96,,,,,
0.1333,1.666310429573059,3.4000000000000007e-05,33.0,99,,,,,
0.1316,1.516330361366272,3.2000000000000005e-05,34.0,102,,,,,
0.1165,1.3415942192077637,3e-05,35.0,105,,,,,
0.1269,1.4814916849136353,2.8000000000000003e-05,36.0,108,,,,,
0.1238,1.536550521850586,2.6000000000000002e-05,37.0,111,,,,,
0.1206,1.22977614402771,2.4e-05,38.0,114,,,,,
0.1206,1.395778775215149,2.2000000000000003e-05,39.0,117,,,,,
0.1192,1.48918879032135,2e-05,40.0,120,,,,,
0.1204,1.7184758186340332,1.8e-05,41.0,123,,,,,
0.1259,1.5914603471755981,1.6000000000000003e-05,42.0,126,,,,,
0.1125,0.9804928302764893,1.4000000000000001e-05,43.0,129,,,,,
0.1236,1.6878364086151123,1.2e-05,44.0,132,,,,,
0.1261,1.635910153388977,1e-05,45.0,135,,,,,
0.1188,1.4672527313232422,8.000000000000001e-06,46.0,138,,,,,
0.1086,1.0025544166564941,6e-06,47.0,141,,,,,
0.1212,1.7489705085754395,4.000000000000001e-06,48.0,144,,,,,
0.1103,1.1348416805267334,2.0000000000000003e-06,49.0,147,,,,,
0.1078,1.3547114133834839,0.0,50.0,150,,,,,
,,,50.0,150,109.4619,152.564,1.37,4395098719334400.0,0.48008844753106433
