loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.1488,6.529527187347412,9.8e-05,1.0,6,,,,,
2.746,5.870275497436523,9.6e-05,2.0,12,,,,,
2.1186,7.0857367515563965,9.4e-05,3.0,18,,,,,
1.3782,6.4825286865234375,9.200000000000001e-05,4.0,24,,,,,
0.9218,5.039538860321045,9e-05,5.0,30,,,,,
0.6235,3.4574265480041504,8.800000000000001e-05,6.0,36,,,,,
0.5091,6.186469078063965,8.6e-05,7.0,42,,,,,
0.418,7.463668346405029,8.4e-05,8.0,48,,,,,
0.3204,3.8708856105804443,8.2e-05,9.0,54,,,,,
0.2467,0.9188989400863647,8e-05,10.0,60,,,,,
0.2666,4.537513256072998,7.800000000000001e-05,11.0,66,,,,,
0.2751,5.730082035064697,7.6e-05,12.0,72,,,,,
0.2506,4.020289897918701,7.4e-05,13.0,78,,,,,
0.2235,5.507856845855713,7.2e-05,14.0,84,,,,,
0.2029,2.694911479949951,7e-05,15.0,90,,,,,
0.1731,2.0735878944396973,6.800000000000001e-05,16.0,96,,,,,
0.1577,1.9222784042358398,6.6e-05,17.0,102,,,,,
0.1648,2.937033176422119,6.400000000000001e-05,18.0,108,,,,,
0.1388,0.23649275302886963,6.2e-05,19.0,114,,,,,
0.1633,2.3583579063415527,6e-05,20.0,120,,,,,
0.1404,1.28125,5.8e-05,21.0,126,,,,,
0.2181,5.097856044769287,5.6000000000000006e-05,22.0,132,,,,,
0.1363,1.912047028541565,5.4000000000000005e-05,23.0,138,,,,,
0.1373,2.0588715076446533,5.2000000000000004e-05,24.0,144,,,,,
0.1442,2.683955430984497,5e-05,25.0,150,,,,,
0.1495,3.053666591644287,4.8e-05,26.0,156,,,,,
0.1359,1.7375692129135132,4.600000000000001e-05,27.0,162,,,,,
0.1365,2.1521644592285156,4.4000000000000006e-05,28.0,168,,,,,
0.1465,2.974771499633789,4.2e-05,29.0,174,,,,,
0.1349,1.8886545896530151,4e-05,30.0,180,,,,,
0.1241,1.282628059387207,3.8e-05,31.0,186,,,,,
0.134,2.404700517654419,3.6e-05,32.0,192,,,,,
0.1474,3.295356273651123,3.4000000000000007e-05,33.0,198,,,,,
0.1206,1.797197937965393,3.2000000000000005e-05,34.0,204,,,,,
0.1286,2.217628002166748,3e-05,35.0,210,,,,,
0.1124,0.1577981859445572,2.8000000000000003e-05,36.0,216,,,,,
0.1343,2.856321096420288,2.6000000000000002e-05,37.0,222,,,,,
0.1131,1.3556132316589355,2.4e-05,38.0,228,,,,,
0.1172,1.9934349060058594,2.2000000000000003e-05,39.0,234,,,,,
0.1121,1.2141114473342896,2e-05,40.0,240,,,,,
0.1333,2.8872835636138916,1.8e-05,41.0,246,,,,,
0.1053,0.09883373230695724,1.6000000000000003e-05,42.0,252,,,,,
0.1251,1.602067232131958,1.4000000000000001e-05,43.0,258,,,,,
0.1132,1.5992377996444702,1.2e-05,44.0,264,,,,,
0.1205,2.1437346935272217,1e-05,45.0,270,,,,,
0.1096,1.4548723697662354,8.000000000000001e-06,46.0,276,,,,,
0.1062,1.1599247455596924,6e-06,47.0,282,,,,,
0.1175,2.0372304916381836,4.000000000000001e-06,48.0,288,,,,,
0.1093,1.0309678316116333,2.0000000000000003e-06,49.0,294,,,,,
0.1019,0.0928061455488205,0.0,50.0,300,,,,,
,,,50.0,300,199.2619,83.809,1.506,4395098719334400.0,0.36625764588514964
