loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
2.3949,13.583867073059082,9.857142857142858e-05,1.0,21,,,,,
1.0732,10.659984588623047,9.714285714285715e-05,2.0,42,,,,,
0.6433,10.07974910736084,9.571428571428573e-05,3.0,63,,,,,
0.5179,6.060173511505127,9.428571428571429e-05,4.0,84,,,,,
0.3788,4.328318119049072,9.285714285714286e-05,5.0,105,,,,,
0.3143,4.105350017547607,9.142857142857143e-05,6.0,126,,,,,
0.2724,6.00285530090332,9e-05,7.0,147,,,,,
0.1851,4.367398738861084,8.857142857142857e-05,8.0,168,,,,,
0.2207,2.484517812728882,8.714285714285715e-05,9.0,189,,,,,
0.1899,0.020973537117242813,8.571428571428571e-05,10.0,210,,,,,
0.1907,5.045987129211426,8.428571428571429e-05,11.0,231,,,,,
0.1715,3.90509033203125,8.285714285714287e-05,12.0,252,,,,,
0.1772,4.831055641174316,8.142857142857143e-05,13.0,273,,,,,
0.1651,4.918656349182129,8e-05,14.0,294,,,,,
0.1555,3.120638847351074,7.857142857142858e-05,15.0,315,,,,,
0.1449,3.4113762378692627,7.714285714285715e-05,16.0,336,,,,,
0.1429,4.063675403594971,7.571428571428571e-05,17.0,357,,,,,
0.1536,2.814088821411133,7.428571428571429e-05,18.0,378,,,,,
0.1322,0.003133799647912383,7.285714285714286e-05,19.0,399,,,,,
0.159,4.4414286613464355,7.142857142857143e-05,20.0,420,,,,,
0.1366,3.6856539249420166,7e-05,21.0,441,,,,,
0.1562,6.947500705718994,6.857142857142858e-05,22.0,462,,,,,
0.1414,3.138172149658203,6.714285714285714e-05,23.0,483,,,,,
0.1394,3.206524133682251,6.571428571428571e-05,24.0,504,,,,,
0.1328,2.83794903755188,6.428571428571429e-05,25.0,525,,,,,
0.1316,3.174300193786621,6.285714285714286e-05,26.0,546,,,,,
0.1344,2.4837193489074707,6.142857142857143e-05,27.0,567,,,,,
0.1374,2.7591986656188965,6e-05,28.0,588,,,,,
0.1367,4.412215232849121,5.8571428571428575e-05,29.0,609,,,,,
0.1451,3.860412120819092,5.714285714285714e-05,30.0,630,,,,,
0.1388,3.386347770690918,5.571428571428572e-05,31.0,651,,,,,
0.1275,3.9337363243103027,5.428571428571428e-05,32.0,672,,,,,
0.1341,6.242280960083008,5.285714285714286e-05,33.0,693,,,,,
0.1349,2.519660711288452,5.142857142857143e-05,34.0,714,,,,,
0.127,3.5282678604125977,5e-05,35.0,735,,,,,
0.132,0.0028378416318446398,4.8571428571428576e-05,36.0,756,,,,,
0.1268,6.78847599029541,4.714285714285714e-05,37.0,777,,,,,
0.1283,2.091250419616699,4.5714285714285716e-05,38.0,798,,,,,
0.1223,3.829514503479004,4.428571428571428e-05,39.0,819,,,,,
0.1273,2.119987726211548,4.2857142857142856e-05,40.0,840,,,,,
0.1209,4.955162048339844,4.1428571428571437e-05,41.0,861,,,,,
0.1234,0.0008664287743158638,4e-05,42.0,882,,,,,
0.1224,2.0819954872131348,3.857142857142858e-05,43.0,903,,,,,
0.1198,3.416104316711426,3.7142857142857143e-05,44.0,924,,,,,
0.1216,2.5541090965270996,3.571428571428572e-05,45.0,945,,,,,
0.1188,2.3578827381134033,3.428571428571429e-05,46.0,966,,,,,
0.1175,2.5559399127960205,3.285714285714286e-05,47.0,987,,,,,
0.1218,5.055395603179932,3.142857142857143e-05,48.0,1008,,,,,
0.1215,2.202256679534912,3e-05,49.0,1029,,,,,
0.116,0.002562382025644183,2.857142857142857e-05,50.0,1050,,,,,
0.1142,2.8024191856384277,2.714285714285714e-05,51.0,1071,,,,,
0.1146,2.851977825164795,2.5714285714285714e-05,52.0,1092,,,,,
0.1192,4.181369781494141,2.4285714285714288e-05,53.0,1113,,,,,
0.1142,3.0797078609466553,2.2857142857142858e-05,54.0,1134,,,,,
0.1144,3.274052381515503,2.1428571428571428e-05,55.0,1155,,,,,
0.1131,2.2760372161865234,2e-05,56.0,1176,,,,,
0.1136,2.9068167209625244,1.8571428571428572e-05,57.0,1197,,,,,
0.1116,2.795106887817383,1.7142857142857145e-05,58.0,1218,,,,,
0.1107,2.6576449871063232,1.5714285714285715e-05,59.0,1239,,,,,
0.1109,4.508052349090576,1.4285714285714285e-05,60.0,1260,,,,,
0.1112,4.061012268066406,1.2857142857142857e-05,61.0,1281,,,,,
0.1106,3.822387218475342,1.1428571428571429e-05,62.0,1302,,,,,
0.1068,0.0006941507454030216,1e-05,63.0,1323,,,,,
0.108,0.000713848159648478,8.571428571428573e-06,64.0,1344,,,,,
0.1079,3.607767343521118,7.142857142857143e-06,65.0,1365,,,,,
0.1052,0.0005435646162368357,5.7142857142857145e-06,66.0,1386,,,,,
0.1041,1.7631912231445312,4.285714285714286e-06,67.0,1407,,,,,
0.1041,3.218222141265869,2.8571428571428573e-06,68.0,1428,,,,,
0.1038,3.3917672634124756,1.4285714285714286e-06,69.0,1449,,,,,
0.1047,4.749629020690918,0.0,70.0,1470,,,,,
,,,70.0,1470,13279.68,1.761,0.111,1.1569138589761536e+17,0.19828698732415023
