loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.4877,2.359696388244629,9.857142857142858e-05,1.0,3,,,,,
3.2747,2.405935287475586,9.714285714285715e-05,2.0,6,,,,,
3.1337,2.056184768676758,9.571428571428573e-05,3.0,9,,,,,
3.0399,2.561187982559204,9.428571428571429e-05,4.0,12,,,,,
2.8504,2.7042534351348877,9.285714285714286e-05,5.0,15,,,,,
2.6922,3.5542473793029785,9.142857142857143e-05,6.0,18,,,,,
2.6197,3.916417360305786,9e-05,7.0,21,,,,,
2.5191,3.426377534866333,8.857142857142857e-05,8.0,24,,,,,
2.3825,4.671228885650635,8.714285714285715e-05,9.0,27,,,,,
2.26,3.839832067489624,8.571428571428571e-05,10.0,30,,,,,
2.1812,3.7757506370544434,8.428571428571429e-05,11.0,33,,,,,
2.0064,3.8374061584472656,8.285714285714287e-05,12.0,36,,,,,
1.9214,3.780910015106201,8.142857142857143e-05,13.0,39,,,,,
1.8428,4.184355735778809,8e-05,14.0,42,,,,,
1.6995,4.040301322937012,7.857142857142858e-05,15.0,45,,,,,
1.6587,3.4944140911102295,7.714285714285715e-05,16.0,48,,,,,
1.6052,4.202019214630127,7.571428571428571e-05,17.0,51,,,,,
1.4556,3.2715156078338623,7.428571428571429e-05,18.0,54,,,,,
1.416,3.2906806468963623,7.285714285714286e-05,19.0,57,,,,,
1.3678,2.992825746536255,7.142857142857143e-05,20.0,60,,,,,
1.2649,4.1802449226379395,7e-05,21.0,63,,,,,
1.2933,4.190969944000244,6.857142857142858e-05,22.0,66,,,,,
1.1903,4.304482460021973,6.714285714285714e-05,23.0,69,,,,,
1.1166,3.2753970623016357,6.571428571428571e-05,24.0,72,,,,,
1.0549,3.820038318634033,6.428571428571429e-05,25.0,75,,,,,
1.0908,4.021368026733398,6.285714285714286e-05,26.0,78,,,,,
1.0133,2.804297685623169,6.142857142857143e-05,27.0,81,,,,,
1.0749,5.085759162902832,6e-05,28.0,84,,,,,
0.9429,4.135168552398682,5.8571428571428575e-05,29.0,87,,,,,
0.9007,2.8675107955932617,5.714285714285714e-05,30.0,90,,,,,
0.8428,4.593282699584961,5.571428571428572e-05,31.0,93,,,,,
0.8352,2.850388765335083,5.428571428571428e-05,32.0,96,,,,,
0.8183,3.9663617610931396,5.285714285714286e-05,33.0,99,,,,,
0.712,2.3073737621307373,5.142857142857143e-05,34.0,102,,,,,
0.7413,2.7367935180664062,5e-05,35.0,105,,,,,
0.7829,3.7867860794067383,4.8571428571428576e-05,36.0,108,,,,,
0.7303,3.573725700378418,4.714285714285714e-05,37.0,111,,,,,
0.6514,2.66086483001709,4.5714285714285716e-05,38.0,114,,,,,
0.6546,3.301867961883545,4.428571428571428e-05,39.0,117,,,,,
0.6822,3.471069812774658,4.2857142857142856e-05,40.0,120,,,,,
0.6563,2.968785285949707,4.1428571428571437e-05,41.0,123,,,,,
0.5888,2.6755003929138184,4e-05,42.0,126,,,,,
0.6229,4.093826770782471,3.857142857142858e-05,43.0,129,,,,,
0.5488,2.474407434463501,3.7142857142857143e-05,44.0,132,,,,,
0.5298,2.8309264183044434,3.571428571428572e-05,45.0,135,,,,,
0.5668,3.7916836738586426,3.428571428571429e-05,46.0,138,,,,,
0.5567,2.637079954147339,3.285714285714286e-05,47.0,141,,,,,
0.5388,3.087747097015381,3.142857142857143e-05,48.0,144,,,,,
0.5029,1.9468052387237549,3e-05,49.0,147,,,,,
0.4927,2.4730656147003174,2.857142857142857e-05,50.0,150,,,,,
0.47,3.2875094413757324,2.714285714285714e-05,51.0,153,,,,,
0.4618,2.229081392288208,2.5714285714285714e-05,52.0,156,,,,,
0.5404,3.6186931133270264,2.4285714285714288e-05,53.0,159,,,,,
0.4717,2.572323799133301,2.2857142857142858e-05,54.0,162,,,,,
0.4777,2.9657795429229736,2.1428571428571428e-05,55.0,165,,,,,
0.4599,1.9922600984573364,2e-05,56.0,168,,,,,
0.4611,3.0096259117126465,1.8571428571428572e-05,57.0,171,,,,,
0.462,2.0147080421447754,1.7142857142857145e-05,58.0,174,,,,,
0.4487,2.7260582447052,1.5714285714285715e-05,59.0,177,,,,,
0.4761,3.1767547130584717,1.4285714285714285e-05,60.0,180,,,,,
0.465,3.816774606704712,1.2857142857142857e-05,61.0,183,,,,,
0.4503,2.5210089683532715,1.1428571428571429e-05,62.0,186,,,,,
0.45,2.7855746746063232,1e-05,63.0,189,,,,,
0.4159,2.0949978828430176,8.571428571428573e-06,64.0,192,,,,,
0.3877,2.6171085834503174,7.142857142857143e-06,65.0,195,,,,,
0.3885,1.6604125499725342,5.7142857142857145e-06,66.0,198,,,,,
0.4065,2.060515880584717,4.285714285714286e-06,67.0,201,,,,,
0.4311,3.2890260219573975,2.8571428571428573e-06,68.0,204,,,,,
0.3846,1.9925671815872192,1.4285714285714286e-06,69.0,207,,,,,
0.4286,2.5333564281463623,0.0,70.0,210,,,,,
,,,70.0,210,515.8789,45.321,0.407,1.428156598020096e+16,1.1192864559945606
