loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
2.89,9.661937713623047,9.8e-05,1.0,3,,,,,,,,,,
,,,1.0,3,2.7562732696533203,0.1774193548387097,0.5342,116.052,1.872,,,,,
2.8402,6.303907871246338,9.6e-05,2.0,6,,,,,,,,,,
,,,2.0,6,2.695781946182251,0.20967741935483872,0.5394,114.946,1.854,,,,,
2.8055,12.52328109741211,9.4e-05,3.0,9,,,,,,,,,,
,,,3.0,9,2.6682991981506348,0.22580645161290322,0.5392,114.975,1.854,,,,,
2.7171,11.477827072143555,9.200000000000001e-05,4.0,12,,,,,,,,,,
,,,4.0,12,2.594316244125366,0.20967741935483872,0.5372,115.408,1.861,,,,,
2.4955,15.345613479614258,9e-05,5.0,15,,,,,,,,,,
,,,5.0,15,2.5192999839782715,0.20967741935483872,0.5365,115.56,1.864,,,,,
2.6224,8.176541328430176,8.800000000000001e-05,6.0,18,,,,,,,,,,
,,,6.0,18,2.500328779220581,0.1935483870967742,0.5355,115.778,1.867,,,,,
2.3753,12.600259780883789,8.6e-05,7.0,21,,,,,,,,,,
,,,7.0,21,2.4490694999694824,0.24193548387096775,0.5372,115.422,1.862,,,,,
2.5275,7.200083255767822,8.4e-05,8.0,24,,,,,,,,,,
,,,8.0,24,2.383848190307617,0.27419354838709675,0.5412,114.558,1.848,,,,,
2.6162,9.964049339294434,8.2e-05,9.0,27,,,,,,,,,,
,,,9.0,27,2.314544439315796,0.3225806451612903,0.5367,115.52,1.863,,,,,
2.4375,17.22804069519043,8e-05,10.0,30,,,,,,,,,,
,,,10.0,30,2.2420196533203125,0.3387096774193548,0.542,114.39,1.845,,,,,
2.072,9.347245216369629,7.800000000000001e-05,11.0,33,,,,,,,,,,
,,,11.0,33,2.1650431156158447,0.3548387096774194,0.5379,115.259,1.859,,,,,
2.2773,17.687999725341797,7.6e-05,12.0,36,,,,,,,,,,
