loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
2.3922,16.959257125854492,9.857142857142858e-05,1.0,21,,,,,
1.1234,8.654423713684082,9.714285714285715e-05,2.0,42,,,,,
0.6406,8.971731185913086,9.571428571428573e-05,3.0,63,,,,,
0.4857,7.389158725738525,9.428571428571429e-05,4.0,84,,,,,
0.3461,0.7491502165794373,9.285714285714286e-05,5.0,105,,,,,
0.2879,3.985464572906494,9.142857142857143e-05,6.0,126,,,,,
0.2397,7.963841438293457,9e-05,7.0,147,,,,,
0.1762,5.1694440841674805,8.857142857142857e-05,8.0,168,,,,,
0.2186,3.243366241455078,8.714285714285715e-05,9.0,189,,,,,
0.2009,0.06891664862632751,8.571428571428571e-05,10.0,210,,,,,
0.1795,7.964110851287842,8.428571428571429e-05,11.0,231,,,,,
0.1692,5.554549694061279,8.285714285714287e-05,12.0,252,,,,,
0.1733,4.76140832901001,8.142857142857143e-05,13.0,273,,,,,
0.1624,5.739657402038574,8e-05,14.0,294,,,,,
0.1534,3.4623770713806152,7.857142857142858e-05,15.0,315,,,,,
0.1434,4.139932155609131,7.714285714285715e-05,16.0,336,,,,,
0.1404,5.0805792808532715,7.571428571428571e-05,17.0,357,,,,,
0.1517,3.241332530975342,7.428571428571429e-05,18.0,378,,,,,
0.1312,0.027475016191601753,7.285714285714286e-05,19.0,399,,,,,
0.156,4.483841896057129,7.142857142857143e-05,20.0,420,,,,,
0.1387,4.068397521972656,7e-05,21.0,441,,,,,
0.1534,8.49569320678711,6.857142857142858e-05,22.0,462,,,,,
0.1409,3.662975311279297,6.714285714285714e-05,23.0,483,,,,,
0.1377,3.830052137374878,6.571428571428571e-05,24.0,504,,,,,
0.1328,3.0639946460723877,6.428571428571429e-05,25.0,525,,,,,
0.1316,3.3087518215179443,6.285714285714286e-05,26.0,546,,,,,
0.1342,2.7964060306549072,6.142857142857143e-05,27.0,567,,,,,
0.139,2.7996551990509033,6e-05,28.0,588,,,,,
0.1399,5.171247482299805,5.8571428571428575e-05,29.0,609,,,,,
0.1451,4.959062576293945,5.714285714285714e-05,30.0,630,,,,,
0.1398,3.3565425872802734,5.571428571428572e-05,31.0,651,,,,,
0.1287,5.617672920227051,5.428571428571428e-05,32.0,672,,,,,
0.1332,6.954473495483398,5.285714285714286e-05,33.0,693,,,,,
0.134,2.5824685096740723,5.142857142857143e-05,34.0,714,,,,,
0.1275,5.2057785987854,5e-05,35.0,735,,,,,
0.1309,0.0013958358904346824,4.8571428571428576e-05,36.0,756,,,,,
0.1242,7.513455867767334,4.714285714285714e-05,37.0,777,,,,,
0.1271,2.9713237285614014,4.5714285714285716e-05,38.0,798,,,,,
0.1217,4.468033313751221,4.428571428571428e-05,39.0,819,,,,,
0.1273,3.1721603870391846,4.2857142857142856e-05,40.0,840,,,,,
0.1198,7.814295291900635,4.1428571428571437e-05,41.0,861,,,,,
0.1217,0.0012156916782259941,4e-05,42.0,882,,,,,
0.1216,2.8152003288269043,3.857142857142858e-05,43.0,903,,,,,
0.1194,3.5751991271972656,3.7142857142857143e-05,44.0,924,,,,,
0.121,2.5185234546661377,3.571428571428572e-05,45.0,945,,,,,
0.1185,2.051673173904419,3.428571428571429e-05,46.0,966,,,,,
0.1179,3.345142364501953,3.285714285714286e-05,47.0,987,,,,,
0.1224,6.150721073150635,3.142857142857143e-05,48.0,1008,,,,,
0.1214,3.410490036010742,3e-05,49.0,1029,,,,,
0.1162,0.0052881548181176186,2.857142857142857e-05,50.0,1050,,,,,
0.1143,2.7242188453674316,2.714285714285714e-05,51.0,1071,,,,,
0.1147,4.210211277008057,2.5714285714285714e-05,52.0,1092,,,,,
0.1195,6.604094505310059,2.4285714285714288e-05,53.0,1113,,,,,
0.1139,3.40118670463562,2.2857142857142858e-05,54.0,1134,,,,,
0.114,4.634687423706055,2.1428571428571428e-05,55.0,1155,,,,,
0.1137,3.060500144958496,2e-05,56.0,1176,,,,,
0.1136,3.210810422897339,1.8571428571428572e-05,57.0,1197,,,,,
0.1122,4.105247974395752,1.7142857142857145e-05,58.0,1218,,,,,
0.111,2.752187728881836,1.5714285714285715e-05,59.0,1239,,,,,
0.1111,5.146119117736816,1.4285714285714285e-05,60.0,1260,,,,,
0.1107,5.024826526641846,1.2857142857142857e-05,61.0,1281,,,,,
0.1107,4.221161842346191,1.1428571428571429e-05,62.0,1302,,,,,
0.1069,0.0009081156458705664,1e-05,63.0,1323,,,,,
0.1079,0.0007128656143322587,8.571428571428573e-06,64.0,1344,,,,,
0.1077,4.2188496589660645,7.142857142857143e-06,65.0,1365,,,,,
0.105,0.0006702227401547134,5.7142857142857145e-06,66.0,1386,,,,,
0.1048,2.690075397491455,4.285714285714286e-06,67.0,1407,,,,,
0.1043,3.548914670944214,2.8571428571428573e-06,68.0,1428,,,,,
0.104,4.379116535186768,1.4285714285714286e-06,69.0,1449,,,,,
0.1042,5.350435256958008,0.0,70.0,1470,,,,,
,,,70.0,1470,13133.9846,1.78,0.112,1.1569138589761536e+17,0.1966192816390472
