loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.6055,5.688289642333984,9.857142857142858e-05,1.0,3,,,,,
3.2746,5.582174777984619,9.714285714285715e-05,2.0,6,,,,,
3.0893,4.16603422164917,9.571428571428573e-05,3.0,9,,,,,
3.0162,12.992904663085938,9.428571428571429e-05,4.0,12,,,,,
2.9863,7.917840480804443,9.285714285714286e-05,5.0,15,,,,,
2.9613,8.804341316223145,9.142857142857143e-05,6.0,18,,,,,
2.9432,5.796264171600342,9e-05,7.0,21,,,,,
2.9555,5.909999370574951,8.857142857142857e-05,8.0,24,,,,,
2.9138,2.7368645668029785,8.714285714285715e-05,9.0,27,,,,,
2.9474,3.558851480484009,8.571428571428571e-05,10.0,30,,,,,
2.9006,8.61055850982666,8.428571428571429e-05,11.0,33,,,,,
2.8547,14.880733489990234,8.285714285714287e-05,12.0,36,,,,,
2.7866,4.9026007652282715,8.142857142857143e-05,13.0,39,,,,,
2.8851,22.285781860351562,8e-05,14.0,42,,,,,
2.7922,8.49411678314209,7.857142857142858e-05,15.0,45,,,,,
2.6704,4.304365634918213,7.714285714285715e-05,16.0,48,,,,,
2.6293,11.249908447265625,7.571428571428571e-05,17.0,51,,,,,
2.5836,3.9345803260803223,7.428571428571429e-05,18.0,54,,,,,
2.5659,9.746210098266602,7.285714285714286e-05,19.0,57,,,,,
2.4927,4.734015464782715,7.142857142857143e-05,20.0,60,,,,,
2.4376,4.045787811279297,7e-05,21.0,63,,,,,
2.5349,5.70184326171875,6.857142857142858e-05,22.0,66,,,,,
2.7885,26.12689971923828,6.714285714285714e-05,23.0,69,,,,,
2.5341,8.232353210449219,6.571428571428571e-05,24.0,72,,,,,
2.5037,4.534689426422119,6.428571428571429e-05,25.0,75,,,,,
2.4486,6.513896465301514,6.285714285714286e-05,26.0,78,,,,,
2.3445,5.003654479980469,6.142857142857143e-05,27.0,81,,,,,
2.2846,3.548896551132202,6e-05,28.0,84,,,,,
2.1797,4.631171226501465,5.8571428571428575e-05,29.0,87,,,,,
2.073,5.422817707061768,5.714285714285714e-05,30.0,90,,,,,
1.9994,4.7644805908203125,5.571428571428572e-05,31.0,93,,,,,
1.9234,8.548563957214355,5.428571428571428e-05,32.0,96,,,,,
1.8859,6.374477386474609,5.285714285714286e-05,33.0,99,,,,,
1.7921,5.920988082885742,5.142857142857143e-05,34.0,102,,,,,
1.7221,10.69467544555664,5e-05,35.0,105,,,,,
1.7111,11.529542922973633,4.8571428571428576e-05,36.0,108,,,,,
1.6657,4.644747734069824,4.714285714285714e-05,37.0,111,,,,,
1.749,10.142029762268066,4.5714285714285716e-05,38.0,114,,,,,
1.5972,5.268401145935059,4.428571428571428e-05,39.0,117,,,,,
1.5224,9.827489852905273,4.2857142857142856e-05,40.0,120,,,,,
1.5022,10.856559753417969,4.1428571428571437e-05,41.0,123,,,,,
1.4469,6.877359867095947,4e-05,42.0,126,,,,,
1.3903,16.440444946289062,3.857142857142858e-05,43.0,129,,,,,
1.3197,3.8953640460968018,3.7142857142857143e-05,44.0,132,,,,,
1.3397,7.479428768157959,3.571428571428572e-05,45.0,135,,,,,
1.2375,10.581247329711914,3.428571428571429e-05,46.0,138,,,,,
1.2732,5.04618501663208,3.285714285714286e-05,47.0,141,,,,,
1.2274,7.427781581878662,3.142857142857143e-05,48.0,144,,,,,
1.17,40.7449836730957,3e-05,49.0,147,,,,,
1.1705,3.756181240081787,2.857142857142857e-05,50.0,150,,,,,
1.1237,7.141695976257324,2.714285714285714e-05,51.0,153,,,,,
1.049,6.540558815002441,2.5714285714285714e-05,52.0,156,,,,,
1.106,4.593454360961914,2.4285714285714288e-05,53.0,159,,,,,
1.0336,4.694636821746826,2.2857142857142858e-05,54.0,162,,,,,
1.0894,8.061375617980957,2.1428571428571428e-05,55.0,165,,,,,
0.992,8.413966178894043,2e-05,56.0,168,,,,,
1.1016,11.997708320617676,1.8571428571428572e-05,57.0,171,,,,,
0.9669,8.935112953186035,1.7142857142857145e-05,58.0,174,,,,,
0.94,5.302945137023926,1.5714285714285715e-05,59.0,177,,,,,
0.8722,3.243335008621216,1.4285714285714285e-05,60.0,180,,,,,
0.8987,3.8456757068634033,1.2857142857142857e-05,61.0,183,,,,,
0.845,4.24055290222168,1.1428571428571429e-05,62.0,186,,,,,
0.8505,3.3347933292388916,1e-05,63.0,189,,,,,
0.7859,3.507666826248169,8.571428571428573e-06,64.0,192,,,,,
0.7907,3.580505132675171,7.142857142857143e-06,65.0,195,,,,,
0.7516,4.573876857757568,5.7142857142857145e-06,66.0,198,,,,,
0.7694,4.487893581390381,4.285714285714286e-06,67.0,201,,,,,
0.7749,4.557602882385254,2.8571428571428573e-06,68.0,204,,,,,
0.7473,3.91308856010437,1.4285714285714286e-06,69.0,207,,,,,
0.7531,3.9336514472961426,0.0,70.0,210,,,,,
,,,70.0,210,416.6052,56.12,0.504,2.179069022398464e+16,1.8695808092753092
