loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
2.8422,4.113220691680908,9.8e-05,1.0,2,,,,,,,,,,
,,,1.0,2,2.786928653717041,0.12698412698412698,0.1676,375.937,5.967,,,,,
2.7576,3.1257307529449463,9.6e-05,2.0,4,,,,,,,,,,
,,,2.0,4,2.6395697593688965,0.1746031746031746,0.1673,376.569,5.977,,,,,
2.6465,3.305621862411499,9.4e-05,3.0,6,,,,,,,,,,
,,,3.0,6,2.523408889770508,0.2222222222222222,0.1673,376.628,5.978,,,,,
2.5046,2.9329686164855957,9.200000000000001e-05,4.0,8,,,,,,,,,,
,,,4.0,8,2.4425182342529297,0.2698412698412698,0.1653,381.151,6.05,,,,,
2.4166,6.220900535583496,9e-05,5.0,10,,,,,,,,,,
,,,5.0,10,2.3485147953033447,0.2698412698412698,0.1663,378.737,6.012,,,,,
2.2464,4.010593891143799,8.800000000000001e-05,6.0,12,,,,,,,,,,
,,,6.0,12,2.2454850673675537,0.3492063492063492,0.1678,375.479,5.96,,,,,
2.1271,7.998136520385742,8.6e-05,7.0,14,,,,,,,,,,
,,,7.0,14,2.1569063663482666,0.3492063492063492,0.1686,373.648,5.931,,,,,
1.9627,6.1719489097595215,8.4e-05,8.0,16,,,,,,,,,,
,,,8.0,16,2.037236452102661,0.38095238095238093,0.1667,377.852,5.998,,,,,
1.8117,6.087867736816406,8.2e-05,9.0,18,,,,,,,,,,
,,,9.0,18,2.0317206382751465,0.47619047619047616,0.1659,379.711,6.027,,,,,
1.6532,3.157993793487549,8e-05,10.0,20,,,,,,,,,,
,,,10.0,20,1.8698630332946777,0.5396825396825397,0.1672,376.792,5.981,,,,,
1.5611,4.013032913208008,7.800000000000001e-05,11.0,22,,,,,,,,,,
,,,11.0,22,1.7752330303192139,0.5714285714285714,0.1665,378.409,6.006,,,,,
1.3968,4.630074977874756,7.6e-05,12.0,24,,,,,,,,,,
,,,12.0,24,1.660292625427246,0.5714285714285714,0.1672,376.901,5.983,,,,,
1.2531,4.410803318023682,7.4e-05,13.0,26,,,,,,,,,,
,,,13.0,26,1.5742753744125366,0.6666666666666666,0.1675,376.044,5.969,,,,,
1.1476,5.709497928619385,7.2e-05,14.0,28,,,,,,,,,,
,,,14.0,28,1.526318907737732,0.6666666666666666,0.167,377.259,5.988,,,,,
1.0681,3.4376299381256104,7e-05,15.0,30,,,,,,,,,,
,,,15.0,30,1.425783395767212,0.6666666666666666,0.168,374.983,5.952,,,,,
0.9362,3.0484468936920166,6.800000000000001e-05,16.0,32,,,,,,,,,,
,,,16.0,32,1.4126651287078857,0.6825396825396826,0.1671,376.989,5.984,,,,,
0.8711,3.111123561859131,6.6e-05,17.0,34,,,,,,,,,,
,,,17.0,34,1.3719706535339355,0.6825396825396826,0.1674,376.419,5.975,,,,,
0.7893,2.6124823093414307,6.400000000000001e-05,18.0,36,,,,,,,,,,
,,,18.0,36,1.3049328327178955,0.6666666666666666,0.1677,375.667,5.963,,,,,
0.7276,2.7408199310302734,6.2e-05,19.0,38,,,,,,,,,,
,,,19.0,38,1.2636574506759644,0.6825396825396826,0.1669,377.513,5.992,,,,,
0.6414,2.078810453414917,6e-05,20.0,40,,,,,,,,,,
,,,20.0,40,1.2588250637054443,0.6825396825396826,0.1682,374.516,5.945,,,,,
0.608,2.413461446762085,5.8e-05,21.0,42,,,,,,,,,,
,,,21.0,42,1.2151899337768555,0.7142857142857143,0.1662,379.013,6.016,,,,,
0.5424,2.1999027729034424,5.6000000000000006e-05,22.0,44,,,,,,,,,,
,,,22.0,44,1.1832118034362793,0.6825396825396826,0.1673,376.595,5.978,,,,,
0.5051,2.110057830810547,5.4000000000000005e-05,23.0,46,,,,,,,,,,
,,,23.0,46,1.1813290119171143,0.6507936507936508,0.1671,377.037,5.985,,,,,
0.4562,2.0632240772247314,5.2000000000000004e-05,24.0,48,,,,,,,,,,
,,,24.0,48,1.186661958694458,0.6507936507936508,0.1666,378.072,6.001,,,,,
