loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.4945,4.634681701660156,9.857142857142858e-05,1.0,3,,,,,
3.2695,5.775791645050049,9.714285714285715e-05,2.0,6,,,,,
3.0615,3.184628963470459,9.571428571428573e-05,3.0,9,,,,,
2.8931,10.78575325012207,9.428571428571429e-05,4.0,12,,,,,
2.7021,3.814940929412842,9.285714285714286e-05,5.0,15,,,,,
2.4847,4.675612449645996,9.142857142857143e-05,6.0,18,,,,,
2.3064,6.6410298347473145,9e-05,7.0,21,,,,,
2.1369,4.139089107513428,8.857142857142857e-05,8.0,24,,,,,
1.9307,6.431440353393555,8.714285714285715e-05,9.0,27,,,,,
1.7207,4.224431037902832,8.571428571428571e-05,10.0,30,,,,,
1.5435,3.2476940155029297,8.428571428571429e-05,11.0,33,,,,,
1.3402,3.6395764350891113,8.285714285714287e-05,12.0,36,,,,,
1.1764,3.4731032848358154,8.142857142857143e-05,13.0,39,,,,,
1.0395,3.0304136276245117,8e-05,14.0,42,,,,,
0.9033,2.752224922180176,7.857142857142858e-05,15.0,45,,,,,
0.8117,3.5544910430908203,7.714285714285715e-05,16.0,48,,,,,
0.6976,2.6226069927215576,7.571428571428571e-05,17.0,51,,,,,
0.6407,2.6157844066619873,7.428571428571429e-05,18.0,54,,,,,
0.5631,2.7236363887786865,7.285714285714286e-05,19.0,57,,,,,
0.5173,2.696489095687866,7.142857142857143e-05,20.0,60,,,,,
0.485,2.870544910430908,7e-05,21.0,63,,,,,
0.445,2.7891924381256104,6.857142857142858e-05,22.0,66,,,,,
0.4089,2.3115906715393066,6.714285714285714e-05,23.0,69,,,,,
0.3773,2.2910702228546143,6.571428571428571e-05,24.0,72,,,,,
0.3499,2.2561886310577393,6.428571428571429e-05,25.0,75,,,,,
0.3368,2.2675771713256836,6.285714285714286e-05,26.0,78,,,,,
0.3186,2.1859214305877686,6.142857142857143e-05,27.0,81,,,,,
0.2827,1.80014169216156,6e-05,28.0,84,,,,,
0.2771,2.1249141693115234,5.8571428571428575e-05,29.0,87,,,,,
0.2596,2.2801859378814697,5.714285714285714e-05,30.0,90,,,,,
0.2601,2.291677713394165,5.571428571428572e-05,31.0,93,,,,,
0.2417,1.317206621170044,5.428571428571428e-05,32.0,96,,,,,
0.2334,1.9978107213974,5.285714285714286e-05,33.0,99,,,,,
0.2315,2.1906931400299072,5.142857142857143e-05,34.0,102,,,,,
0.2112,1.7963484525680542,5e-05,35.0,105,,,,,
0.2231,2.1107962131500244,4.8571428571428576e-05,36.0,108,,,,,
0.2096,2.1366055011749268,4.714285714285714e-05,37.0,111,,,,,
0.1879,1.3429282903671265,4.5714285714285716e-05,38.0,114,,,,,
0.2038,1.5434768199920654,4.428571428571428e-05,39.0,117,,,,,
0.1922,1.9721566438674927,4.2857142857142856e-05,40.0,120,,,,,
0.184,1.57280433177948,4.1428571428571437e-05,41.0,123,,,,,
0.1929,1.940353274345398,4e-05,42.0,126,,,,,
0.1854,1.8033822774887085,3.857142857142858e-05,43.0,129,,,,,
0.1797,1.8692373037338257,3.7142857142857143e-05,44.0,132,,,,,
0.1853,1.6428061723709106,3.571428571428572e-05,45.0,135,,,,,
0.1806,1.5294594764709473,3.428571428571429e-05,46.0,138,,,,,
0.1616,1.5434885025024414,3.285714285714286e-05,47.0,141,,,,,
0.1658,1.699041724205017,3.142857142857143e-05,48.0,144,,,,,
0.1667,1.6059792041778564,3e-05,49.0,147,,,,,
0.1501,1.1397366523742676,2.857142857142857e-05,50.0,150,,,,,
0.1462,1.0654842853546143,2.714285714285714e-05,51.0,153,,,,,
0.1567,1.316516399383545,2.5714285714285714e-05,52.0,156,,,,,
0.1594,1.660482406616211,2.4285714285714288e-05,53.0,159,,,,,
0.1655,1.4765195846557617,2.2857142857142858e-05,54.0,162,,,,,
0.1678,2.3942503929138184,2.1428571428571428e-05,55.0,165,,,,,
0.1463,1.2426337003707886,2e-05,56.0,168,,,,,
0.1478,1.486290693283081,1.8571428571428572e-05,57.0,171,,,,,
0.1412,1.1094322204589844,1.7142857142857145e-05,58.0,174,,,,,
0.148,1.2612693309783936,1.5714285714285715e-05,59.0,177,,,,,
0.1487,1.6491435766220093,1.4285714285714285e-05,60.0,180,,,,,
0.16,1.9614684581756592,1.2857142857142857e-05,61.0,183,,,,,
0.1531,1.513995885848999,1.1428571428571429e-05,62.0,186,,,,,
0.1452,1.157666802406311,1e-05,63.0,189,,,,,
0.1427,1.2105324268341064,8.571428571428573e-06,64.0,192,,,,,
0.1388,1.1069722175598145,7.142857142857143e-06,65.0,195,,,,,
0.1419,1.1845638751983643,5.7142857142857145e-06,66.0,198,,,,,
0.135,1.2922114133834839,4.285714285714286e-06,67.0,201,,,,,
0.1406,1.006778359413147,2.8571428571428573e-06,68.0,204,,,,,
0.1448,1.6569534540176392,1.4285714285714286e-06,69.0,207,,,,,
0.1449,1.6237512826919556,0.0,70.0,210,,,,,
,,,70.0,210,150.4032,155.449,1.396,6153138207068160.0,0.652794426821527
